genero,especie,taxon_name,url,http_status,output_file
Gyptis,tanacetifolia,Gyptis tanacetifolia,https://servicos.jbrj.gov.br/v2/flora/taxon/Gyptis%20tanacetifolia,200,Gyptis_tanacetifolia_760.json
Mauranthemum,paludosum,Mauranthemum paludosum,https://servicos.jbrj.gov.br/v2/flora/taxon/Mauranthemum%20paludosum,200,Mauranthemum_paludosum_761.json
Inulopsis,scaposa,Inulopsis scaposa,https://servicos.jbrj.gov.br/v2/flora/taxon/Inulopsis%20scaposa,200,Inulopsis_scaposa_763.json
Inulopsis,camporum,Inulopsis camporum,https://servicos.jbrj.gov.br/v2/flora/taxon/Inulopsis%20camporum,200,Inulopsis_camporum_762.json
Inulopsis,stenophylla,Inulopsis stenophylla,https://servicos.jbrj.gov.br/v2/flora/taxon/Inulopsis%20stenophylla,200,Inulopsis_stenophylla_764.json
Lepidaploa,argyrotricha,Lepidaploa argyrotricha,https://servicos.jbrj.gov.br/v2/flora/taxon/Lepidaploa%20argyrotricha,200,Lepidaploa_argyrotricha_765.json
Lepidaploa,aurea,Lepidaploa aurea,https://servicos.jbrj.gov.br/v2/flora/taxon/Lepidaploa%20aurea,200,Lepidaploa_aurea_766.json
Lepidaploa,balansae,Lepidaploa balansae,https://servicos.jbrj.gov.br/v2/flora/taxon/Lepidaploa%20balansae,200,Lepidaploa_balansae_767.json
Lepidaploa,barbata,Lepidaploa barbata,https://servicos.jbrj.gov.br/v2/flora/taxon/Lepidaploa%20barbata,200,Lepidaploa_barbata_768.json
Lepidaploa,chalybaea,Lepidaploa chalybaea,https://servicos.jbrj.gov.br/v2/flora/taxon/Lepidaploa%20chalybaea,200,Lepidaploa_chalybaea_769.json
Lepidaploa,chamissonis,Lepidaploa chamissonis,https://servicos.jbrj.gov.br/v2/flora/taxon/Lepidaploa%20chamissonis,200,Lepidaploa_chamissonis_770.json
Lepidaploa,cotoneaster,Lepidaploa cotoneaster,https://servicos.jbrj.gov.br/v2/flora/taxon/Lepidaploa%20cotoneaster,200,Lepidaploa_cotoneaster_771.json
Lepidaploa,muricata,Lepidaploa muricata,https://servicos.jbrj.gov.br/v2/flora/taxon/Lepidaploa%20muricata,200,Lepidaploa_muricata_773.json
Lepidaploa,eriolepis,Lepidaploa eriolepis,https://servicos.jbrj.gov.br/v2/flora/taxon/Lepidaploa%20eriolepis,200,Lepidaploa_eriolepis_772.json
Lepidaploa,nitens,Lepidaploa nitens,https://servicos.jbrj.gov.br/v2/flora/taxon/Lepidaploa%20nitens,200,Lepidaploa_nitens_774.json
Lepidaploa,pseudomuricata,Lepidaploa pseudomuricata,https://servicos.jbrj.gov.br/v2/flora/taxon/Lepidaploa%20pseudomuricata,200,Lepidaploa_pseudomuricata_775.json
Lepidaploa,remotiflora,Lepidaploa remotiflora,https://servicos.jbrj.gov.br/v2/flora/taxon/Lepidaploa%20remotiflora,200,Lepidaploa_remotiflora_776.json
Lepidaploa,rufogrisea,Lepidaploa rufogrisea,https://servicos.jbrj.gov.br/v2/flora/taxon/Lepidaploa%20rufogrisea,200,Lepidaploa_rufogrisea_777.json
Lepidaploa,salzmannii,Lepidaploa salzmannii,https://servicos.jbrj.gov.br/v2/flora/taxon/Lepidaploa%20salzmannii,200,Lepidaploa_salzmannii_778.json
Lessingianthus,ammophilus,Lessingianthus ammophilus,https://servicos.jbrj.gov.br/v2/flora/taxon/Lessingianthus%20ammophilus,200,Lessingianthus_ammophilus_779.json
Lessingianthus,argenteus,Lessingianthus argenteus,https://servicos.jbrj.gov.br/v2/flora/taxon/Lessingianthus%20argenteus,200,Lessingianthus_argenteus_780.json
Lessingianthus,asteriflorus,Lessingianthus asteriflorus,https://servicos.jbrj.gov.br/v2/flora/taxon/Lessingianthus%20asteriflorus,200,Lessingianthus_asteriflorus_781.json
Lessingianthus,brevifolius,Lessingianthus brevifolius,https://servicos.jbrj.gov.br/v2/flora/taxon/Lessingianthus%20brevifolius,200,Lessingianthus_brevifolius_782.json
Lessingianthus,cordiger,Lessingianthus cordiger,https://servicos.jbrj.gov.br/v2/flora/taxon/Lessingianthus%20cordiger,200,Lessingianthus_cordiger_783.json
Lessingianthus,coriaceus,Lessingianthus coriaceus,https://servicos.jbrj.gov.br/v2/flora/taxon/Lessingianthus%20coriaceus,200,Lessingianthus_coriaceus_784.json
Lessingianthus,durus,Lessingianthus durus,https://servicos.jbrj.gov.br/v2/flora/taxon/Lessingianthus%20durus,200,Lessingianthus_durus_785.json
Lessingianthus,glabratus,Lessingianthus glabratus,https://servicos.jbrj.gov.br/v2/flora/taxon/Lessingianthus%20glabratus,200,Lessingianthus_glabratus_786.json
Lessingianthus,grandiflorus,Lessingianthus grandiflorus,https://servicos.jbrj.gov.br/v2/flora/taxon/Lessingianthus%20grandiflorus,200,Lessingianthus_grandiflorus_787.json
Lessingianthus,laniferus,Lessingianthus laniferus,https://servicos.jbrj.gov.br/v2/flora/taxon/Lessingianthus%20laniferus,200,Lessingianthus_laniferus_788.json
Lessingianthus,macrocephalus,Lessingianthus macrocephalus,https://servicos.jbrj.gov.br/v2/flora/taxon/Lessingianthus%20macrocephalus,200,Lessingianthus_macrocephalus_789.json
Lessingianthus,niederleinii,Lessingianthus niederleinii,https://servicos.jbrj.gov.br/v2/flora/taxon/Lessingianthus%20niederleinii,200,Lessingianthus_niederleinii_790.json
Lessingianthus,plantaginodes,Lessingianthus plantaginodes,https://servicos.jbrj.gov.br/v2/flora/taxon/Lessingianthus%20plantaginodes,200,Lessingianthus_plantaginodes_791.json
Lessingianthus,polyphyllus,Lessingianthus polyphyllus,https://servicos.jbrj.gov.br/v2/flora/taxon/Lessingianthus%20polyphyllus,200,Lessingianthus_polyphyllus_792.json
Lessingianthus,psilophyllus,Lessingianthus psilophyllus,https://servicos.jbrj.gov.br/v2/flora/taxon/Lessingianthus%20psilophyllus,200,Lessingianthus_psilophyllus_793.json
Lessingianthus,pumillus,Lessingianthus pumillus,https://servicos.jbrj.gov.br/v2/flora/taxon/Lessingianthus%20pumillus,200,Lessingianthus_pumillus_794.json
Lessingianthus,reitzianus,Lessingianthus reitzianus,https://servicos.jbrj.gov.br/v2/flora/taxon/Lessingianthus%20reitzianus,200,Lessingianthus_reitzianus_795.json
Lessingianthus,sancti-pauli,Lessingianthus sancti-pauli,https://servicos.jbrj.gov.br/v2/flora/taxon/Lessingianthus%20sancti-pauli,200,Lessingianthus_sancti-pauli_796.json
Lessingianthus,ulei,Lessingianthus ulei,https://servicos.jbrj.gov.br/v2/flora/taxon/Lessingianthus%20ulei,200,Lessingianthus_ulei_797.json
Lessingianthus,virgulatus,Lessingianthus virgulatus,https://servicos.jbrj.gov.br/v2/flora/taxon/Lessingianthus%20virgulatus,200,Lessingianthus_virgulatus_798.json
Lessingianthus,warmingianus,Lessingianthus warmingianus,https://servicos.jbrj.gov.br/v2/flora/taxon/Lessingianthus%20warmingianus,200,Lessingianthus_warmingianus_799.json
Lessingianthus,zuccarinianus,Lessingianthus zuccarinianus,https://servicos.jbrj.gov.br/v2/flora/taxon/Lessingianthus%20zuccarinianus,200,Lessingianthus_zuccarinianus_800.json
Mattfeldanthus,mutisioides,Mattfeldanthus mutisioides,https://servicos.jbrj.gov.br/v2/flora/taxon/Mattfeldanthus%20mutisioides,200,Mattfeldanthus_mutisioides_801.json
Dypsis,decaryi,Dypsis decaryi,https://servicos.jbrj.gov.br/v2/flora/taxon/Dypsis%20decaryi,200,Dypsis_decaryi_802.json
Dypsis,lutescens,Dypsis lutescens,https://servicos.jbrj.gov.br/v2/flora/taxon/Dypsis%20lutescens,200,Dypsis_lutescens_803.json
Mikania,argyreiae,Mikania argyreiae,https://servicos.jbrj.gov.br/v2/flora/taxon/Mikania%20argyreiae,200,Mikania_argyreiae_804.json
Mikania,biformis,Mikania biformis,https://servicos.jbrj.gov.br/v2/flora/taxon/Mikania%20biformis,200,Mikania_biformis_805.json
Mikania,burchellii,Mikania burchellii,https://servicos.jbrj.gov.br/v2/flora/taxon/Mikania%20burchellii,200,Mikania_burchellii_806.json
Mikania,clematidifolia,Mikania clematidifolia,https://servicos.jbrj.gov.br/v2/flora/taxon/Mikania%20clematidifolia,200,Mikania_clematidifolia_809.json
Mikania,cordifolia,Mikania cordifolia,https://servicos.jbrj.gov.br/v2/flora/taxon/Mikania%20cordifolia,200,Mikania_cordifolia_810.json
Mikania,capricorni,Mikania capricorni,https://servicos.jbrj.gov.br/v2/flora/taxon/Mikania%20capricorni,200,Mikania_capricorni_808.json
Mikania,glomerata,Mikania glomerata,https://servicos.jbrj.gov.br/v2/flora/taxon/Mikania%20glomerata,200,Mikania_glomerata_813.json
Mikania,hastato-cordata,Mikania hastato-cordata,https://servicos.jbrj.gov.br/v2/flora/taxon/Mikania%20hastato-cordata,200,Mikania_hastato-cordata_814.json
Mikania,hemisphaerica,Mikania hemisphaerica,https://servicos.jbrj.gov.br/v2/flora/taxon/Mikania%20hemisphaerica,200,Mikania_hemisphaerica_815.json
Mikania,hirsutissima,Mikania hirsutissima,https://servicos.jbrj.gov.br/v2/flora/taxon/Mikania%20hirsutissima,200,Mikania_hirsutissima_816.json
Mikania,hoffmanniana,Mikania hoffmanniana,https://servicos.jbrj.gov.br/v2/flora/taxon/Mikania%20hoffmanniana,200,Mikania_hoffmanniana_817.json
Mikania,involucrata,Mikania involucrata,https://servicos.jbrj.gov.br/v2/flora/taxon/Mikania%20involucrata,200,Mikania_involucrata_818.json
Mikania,elliptica,Mikania elliptica,https://servicos.jbrj.gov.br/v2/flora/taxon/Mikania%20elliptica,200,Mikania_elliptica_811.json
Mikania,itambana,Mikania itambana,https://servicos.jbrj.gov.br/v2/flora/taxon/Mikania%20itambana,200,Mikania_itambana_819.json
Mikania,laevigata,Mikania laevigata,https://servicos.jbrj.gov.br/v2/flora/taxon/Mikania%20laevigata,200,Mikania_laevigata_820.json
Mikania,lanuginosa,Mikania lanuginosa,https://servicos.jbrj.gov.br/v2/flora/taxon/Mikania%20lanuginosa,200,Mikania_lanuginosa_821.json
Mikania,leiolaena,Mikania leiolaena,https://servicos.jbrj.gov.br/v2/flora/taxon/Mikania%20leiolaena,200,Mikania_leiolaena_822.json
Mikania,ligustrifolia,Mikania ligustrifolia,https://servicos.jbrj.gov.br/v2/flora/taxon/Mikania%20ligustrifolia,200,Mikania_ligustrifolia_823.json
Mikania,lundiana,Mikania lundiana,https://servicos.jbrj.gov.br/v2/flora/taxon/Mikania%20lundiana,200,Mikania_lundiana_826.json
Mikania,lindleyana,Mikania lindleyana,https://servicos.jbrj.gov.br/v2/flora/taxon/Mikania%20lindleyana,200,Mikania_lindleyana_825.json
Mikania,lindbergii,Mikania lindbergii,https://servicos.jbrj.gov.br/v2/flora/taxon/Mikania%20lindbergii,200,Mikania_lindbergii_824.json
Mikania,micrantha,Mikania micrantha,https://servicos.jbrj.gov.br/v2/flora/taxon/Mikania%20micrantha,200,Mikania_micrantha_827.json
Mikania,microcephala,Mikania microcephala,https://servicos.jbrj.gov.br/v2/flora/taxon/Mikania%20microcephala,200,Mikania_microcephala_828.json
Mikania,nummularia,Mikania nummularia,https://servicos.jbrj.gov.br/v2/flora/taxon/Mikania%20nummularia,200,Mikania_nummularia_829.json
Mikania,oblongifolia,Mikania oblongifolia,https://servicos.jbrj.gov.br/v2/flora/taxon/Mikania%20oblongifolia,200,Mikania_oblongifolia_830.json
Mikania,oreophila,Mikania oreophila,https://servicos.jbrj.gov.br/v2/flora/taxon/Mikania%20oreophila,200,Mikania_oreophila_832.json
Mikania,orleansensis,Mikania orleansensis,https://servicos.jbrj.gov.br/v2/flora/taxon/Mikania%20orleansensis,200,Mikania_orleansensis_833.json
Mikania,officinalis,Mikania officinalis,https://servicos.jbrj.gov.br/v2/flora/taxon/Mikania%20officinalis,200,Mikania_officinalis_831.json
Mikania,campanulata,Mikania campanulata,https://servicos.jbrj.gov.br/v2/flora/taxon/Mikania%20campanulata,200,Mikania_campanulata_807.json
Mikania,paniculata,Mikania paniculata,https://servicos.jbrj.gov.br/v2/flora/taxon/Mikania%20paniculata,200,Mikania_paniculata_834.json
Mikania,paranensis,Mikania paranensis,https://servicos.jbrj.gov.br/v2/flora/taxon/Mikania%20paranensis,200,Mikania_paranensis_835.json
Mikania,scandens,Mikania scandens,https://servicos.jbrj.gov.br/v2/flora/taxon/Mikania%20scandens,200,Mikania_scandens_838.json
Mikania,fulva,Mikania fulva,https://servicos.jbrj.gov.br/v2/flora/taxon/Mikania%20fulva,200,Mikania_fulva_812.json
Mikania,salviifolia,Mikania salviifolia,https://servicos.jbrj.gov.br/v2/flora/taxon/Mikania%20salviifolia,200,Mikania_salviifolia_837.json
Mikania,psilostachya,Mikania psilostachya,https://servicos.jbrj.gov.br/v2/flora/taxon/Mikania%20psilostachya,200,Mikania_psilostachya_836.json
Mikania,sericea,Mikania sericea,https://servicos.jbrj.gov.br/v2/flora/taxon/Mikania%20sericea,200,Mikania_sericea_839.json
Mikania,smaragdina,Mikania smaragdina,https://servicos.jbrj.gov.br/v2/flora/taxon/Mikania%20smaragdina,200,Mikania_smaragdina_841.json
Mikania,ternata,Mikania ternata,https://servicos.jbrj.gov.br/v2/flora/taxon/Mikania%20ternata,200,Mikania_ternata_842.json
Mikania,trinervis,Mikania trinervis,https://servicos.jbrj.gov.br/v2/flora/taxon/Mikania%20trinervis,200,Mikania_trinervis_843.json
Mikania,triphylla,Mikania triphylla,https://servicos.jbrj.gov.br/v2/flora/taxon/Mikania%20triphylla,200,Mikania_triphylla_844.json
Mutisia,subulata,Mutisia subulata,https://servicos.jbrj.gov.br/v2/flora/taxon/Mutisia%20subulata,200,Mutisia_subulata_848.json
Mutisia,campanulata,Mutisia campanulata,https://servicos.jbrj.gov.br/v2/flora/taxon/Mutisia%20campanulata,200,Mutisia_campanulata_845.json
Mikania,sessilifolia,Mikania sessilifolia,https://servicos.jbrj.gov.br/v2/flora/taxon/Mikania%20sessilifolia,200,Mikania_sessilifolia_840.json
Neocabreria,serrulata,Neocabreria serrulata,https://servicos.jbrj.gov.br/v2/flora/taxon/Neocabreria%20serrulata,200,Neocabreria_serrulata_850.json
Neocabreria,malachophylla,Neocabreria malachophylla,https://servicos.jbrj.gov.br/v2/flora/taxon/Neocabreria%20malachophylla,200,Neocabreria_malachophylla_849.json
Orthopappus,angustifolius,Orthopappus angustifolius,https://servicos.jbrj.gov.br/v2/flora/taxon/Orthopappus%20angustifolius,200,Orthopappus_angustifolius_851.json
Mutisia,coccinea,Mutisia coccinea,https://servicos.jbrj.gov.br/v2/flora/taxon/Mutisia%20coccinea,200,Mutisia_coccinea_846.json
Parthenium,hysterophorus,Parthenium hysterophorus,https://servicos.jbrj.gov.br/v2/flora/taxon/Parthenium%20hysterophorus,200,Parthenium_hysterophorus_852.json
Piptocarpha,angustifolia,Piptocarpha angustifolia,https://servicos.jbrj.gov.br/v2/flora/taxon/Piptocarpha%20angustifolia,200,Piptocarpha_angustifolia_853.json
Piptocarpha,densifolia,Piptocarpha densifolia,https://servicos.jbrj.gov.br/v2/flora/taxon/Piptocarpha%20densifolia,200,Piptocarpha_densifolia_855.json
Mutisia,speciosa,Mutisia speciosa,https://servicos.jbrj.gov.br/v2/flora/taxon/Mutisia%20speciosa,200,Mutisia_speciosa_847.json
Piptocarpha,quadrangularis,Piptocarpha quadrangularis,https://servicos.jbrj.gov.br/v2/flora/taxon/Piptocarpha%20quadrangularis,200,Piptocarpha_quadrangularis_858.json
Piptocarpha,axillaris,Piptocarpha axillaris,https://servicos.jbrj.gov.br/v2/flora/taxon/Piptocarpha%20axillaris,200,Piptocarpha_axillaris_854.json
Piptocarpha,regnellii,Piptocarpha regnellii,https://servicos.jbrj.gov.br/v2/flora/taxon/Piptocarpha%20regnellii,200,Piptocarpha_regnellii_859.json
Piptocarpha,oblonga,Piptocarpha oblonga,https://servicos.jbrj.gov.br/v2/flora/taxon/Piptocarpha%20oblonga,200,Piptocarpha_oblonga_857.json
Piptocarpha,macropoda,Piptocarpha macropoda,https://servicos.jbrj.gov.br/v2/flora/taxon/Piptocarpha%20macropoda,200,Piptocarpha_macropoda_856.json
Piptocarpha,reitziana,Piptocarpha reitziana,https://servicos.jbrj.gov.br/v2/flora/taxon/Piptocarpha%20reitziana,200,Piptocarpha_reitziana_860.json
Piptocarpha,sellowii,Piptocarpha sellowii,https://servicos.jbrj.gov.br/v2/flora/taxon/Piptocarpha%20sellowii,200,Piptocarpha_sellowii_862.json
Porophyllum,curticeps,Porophyllum curticeps,https://servicos.jbrj.gov.br/v2/flora/taxon/Porophyllum%20curticeps,200,Porophyllum_curticeps_863.json
Praxelis,clematidea,Praxelis clematidea,https://servicos.jbrj.gov.br/v2/flora/taxon/Praxelis%20clematidea,200,Praxelis_clematidea_865.json
Praxelis,grandiflora,Praxelis grandiflora,https://servicos.jbrj.gov.br/v2/flora/taxon/Praxelis%20grandiflora,200,Praxelis_grandiflora_867.json
Praxelis,diffusa,Praxelis diffusa,https://servicos.jbrj.gov.br/v2/flora/taxon/Praxelis%20diffusa,200,Praxelis_diffusa_866.json
Praxelis,kleinioides,Praxelis kleinioides,https://servicos.jbrj.gov.br/v2/flora/taxon/Praxelis%20kleinioides,200,Praxelis_kleinioides_868.json
Porophyllum,ruderale,Porophyllum ruderale,https://servicos.jbrj.gov.br/v2/flora/taxon/Porophyllum%20ruderale,200,Porophyllum_ruderale_864.json
Praxelis,missiona,Praxelis missiona,https://servicos.jbrj.gov.br/v2/flora/taxon/Praxelis%20missiona,200,Praxelis_missiona_869.json
Piptocarpha,rotundifolia,Piptocarpha rotundifolia,https://servicos.jbrj.gov.br/v2/flora/taxon/Piptocarpha%20rotundifolia,200,Piptocarpha_rotundifolia_861.json
Pterocaulon,angustifolium,Pterocaulon angustifolium,https://servicos.jbrj.gov.br/v2/flora/taxon/Pterocaulon%20angustifolium,200,Pterocaulon_angustifolium_872.json
Pterocaulon,lorentzii,Pterocaulon lorentzii,https://servicos.jbrj.gov.br/v2/flora/taxon/Pterocaulon%20lorentzii,200,Pterocaulon_lorentzii_875.json
Pterocaulon,balansae,Pterocaulon balansae,https://servicos.jbrj.gov.br/v2/flora/taxon/Pterocaulon%20balansae,200,Pterocaulon_balansae_873.json
Pterocaulon,alopecuroides,Pterocaulon alopecuroides,https://servicos.jbrj.gov.br/v2/flora/taxon/Pterocaulon%20alopecuroides,200,Pterocaulon_alopecuroides_871.json
Senecio,bonariensis,Senecio bonariensis,https://servicos.jbrj.gov.br/v2/flora/taxon/Senecio%20bonariensis,200,Senecio_bonariensis_878.json
Pterocaulon,virgatum,Pterocaulon virgatum,https://servicos.jbrj.gov.br/v2/flora/taxon/Pterocaulon%20virgatum,200,Pterocaulon_virgatum_877.json
Pterocaulon,lanatum,Pterocaulon lanatum,https://servicos.jbrj.gov.br/v2/flora/taxon/Pterocaulon%20lanatum,200,Pterocaulon_lanatum_874.json
Pterocaulon,rugosum,Pterocaulon rugosum,https://servicos.jbrj.gov.br/v2/flora/taxon/Pterocaulon%20rugosum,200,Pterocaulon_rugosum_876.json
Senecio,cisplatinus,Senecio cisplatinus,https://servicos.jbrj.gov.br/v2/flora/taxon/Senecio%20cisplatinus,200,Senecio_cisplatinus_880.json
Praxelis,sanctopaulensis,Praxelis sanctopaulensis,https://servicos.jbrj.gov.br/v2/flora/taxon/Praxelis%20sanctopaulensis,200,Praxelis_sanctopaulensis_870.json
Senecio,grossidens,Senecio grossidens,https://servicos.jbrj.gov.br/v2/flora/taxon/Senecio%20grossidens,200,Senecio_grossidens_884.json
Senecio,conyzifolius,Senecio conyzifolius,https://servicos.jbrj.gov.br/v2/flora/taxon/Senecio%20conyzifolius,200,Senecio_conyzifolius_881.json
Senecio,brasiliensis,Senecio brasiliensis,https://servicos.jbrj.gov.br/v2/flora/taxon/Senecio%20brasiliensis,200,Senecio_brasiliensis_879.json
Senecio,heterotrichius,Senecio heterotrichius,https://servicos.jbrj.gov.br/v2/flora/taxon/Senecio%20heterotrichius,200,Senecio_heterotrichius_885.json
Senecio,inaequidens,Senecio inaequidens,https://servicos.jbrj.gov.br/v2/flora/taxon/Senecio%20inaequidens,200,Senecio_inaequidens_888.json
Senecio,hoehnei,Senecio hoehnei,https://servicos.jbrj.gov.br/v2/flora/taxon/Senecio%20hoehnei,200,Senecio_hoehnei_886.json
Senecio,juergensii,Senecio juergensii,https://servicos.jbrj.gov.br/v2/flora/taxon/Senecio%20juergensii,200,Senecio_juergensii_889.json
Senecio,langei,Senecio langei,https://servicos.jbrj.gov.br/v2/flora/taxon/Senecio%20langei,200,Senecio_langei_890.json
Senecio,leptolobus,Senecio leptolobus,https://servicos.jbrj.gov.br/v2/flora/taxon/Senecio%20leptolobus,200,Senecio_leptolobus_891.json
Senecio,icoglossus,Senecio icoglossus,https://servicos.jbrj.gov.br/v2/flora/taxon/Senecio%20icoglossus,200,Senecio_icoglossus_887.json
Senecio,leucostachys,Senecio leucostachys,https://servicos.jbrj.gov.br/v2/flora/taxon/Senecio%20leucostachys,200,Senecio_leucostachys_893.json
Senecio,leptoschizus,Senecio leptoschizus,https://servicos.jbrj.gov.br/v2/flora/taxon/Senecio%20leptoschizus,200,Senecio_leptoschizus_892.json
Senecio,smithii,Senecio smithii,https://servicos.jbrj.gov.br/v2/flora/taxon/Senecio%20smithii,200,Senecio_smithii_896.json
Senecio,oleosus,Senecio oleosus,https://servicos.jbrj.gov.br/v2/flora/taxon/Senecio%20oleosus,200,Senecio_oleosus_894.json
Senecio,selloi,Senecio selloi,https://servicos.jbrj.gov.br/v2/flora/taxon/Senecio%20selloi,200,Senecio_selloi_895.json
Senecio,crassiflorus,Senecio crassiflorus,https://servicos.jbrj.gov.br/v2/flora/taxon/Senecio%20crassiflorus,200,Senecio_crassiflorus_882.json
Senecio,stigophlebius,Senecio stigophlebius,https://servicos.jbrj.gov.br/v2/flora/taxon/Senecio%20stigophlebius,200,Senecio_stigophlebius_897.json
Senecio,trichocaulon,Senecio trichocaulon,https://servicos.jbrj.gov.br/v2/flora/taxon/Senecio%20trichocaulon,200,Senecio_trichocaulon_898.json
Solidago,chilensis,Solidago chilensis,https://servicos.jbrj.gov.br/v2/flora/taxon/Solidago%20chilensis,200,Solidago_chilensis_900.json
Senecio,grisebachii,Senecio grisebachii,https://servicos.jbrj.gov.br/v2/flora/taxon/Senecio%20grisebachii,200,Senecio_grisebachii_883.json
Sonchus,asper,Sonchus asper,https://servicos.jbrj.gov.br/v2/flora/taxon/Sonchus%20asper,200,Sonchus_asper_901.json
Sigesbeckia,orientalis,Sigesbeckia orientalis,https://servicos.jbrj.gov.br/v2/flora/taxon/Sigesbeckia%20orientalis,200,Sigesbeckia_orientalis_899.json
Sonchus,oleraceus,Sonchus oleraceus,https://servicos.jbrj.gov.br/v2/flora/taxon/Sonchus%20oleraceus,200,Sonchus_oleraceus_902.json
Sphagneticola,trilobata,Sphagneticola trilobata,https://servicos.jbrj.gov.br/v2/flora/taxon/Sphagneticola%20trilobata,200,Sphagneticola_trilobata_904.json
Stevia,alternifolia,Stevia alternifolia,https://servicos.jbrj.gov.br/v2/flora/taxon/Stevia%20alternifolia,200,Stevia_alternifolia_905.json
Sphagneticola,brachycarpa,Sphagneticola brachycarpa,https://servicos.jbrj.gov.br/v2/flora/taxon/Sphagneticola%20brachycarpa,200,Sphagneticola_brachycarpa_903.json
Stevia,catharinensis,Stevia catharinensis,https://servicos.jbrj.gov.br/v2/flora/taxon/Stevia%20catharinensis,200,Stevia_catharinensis_906.json
Stevia,leptophylla,Stevia leptophylla,https://servicos.jbrj.gov.br/v2/flora/taxon/Stevia%20leptophylla,200,Stevia_leptophylla_909.json
Stevia,lundiana,Stevia lundiana,https://servicos.jbrj.gov.br/v2/flora/taxon/Stevia%20lundiana,200,Stevia_lundiana_910.json
Stevia,salicifolia,Stevia salicifolia,https://servicos.jbrj.gov.br/v2/flora/taxon/Stevia%20salicifolia,200,Stevia_salicifolia_913.json
Stevia,collina,Stevia collina,https://servicos.jbrj.gov.br/v2/flora/taxon/Stevia%20collina,200,Stevia_collina_908.json
Stevia,myriadenia,Stevia myriadenia,https://servicos.jbrj.gov.br/v2/flora/taxon/Stevia%20myriadenia,200,Stevia_myriadenia_911.json
Stevia,ophryophylla,Stevia ophryophylla,https://servicos.jbrj.gov.br/v2/flora/taxon/Stevia%20ophryophylla,200,Stevia_ophryophylla_912.json
Stevia,tenuis,Stevia tenuis,https://servicos.jbrj.gov.br/v2/flora/taxon/Stevia%20tenuis,200,Stevia_tenuis_914.json
Stevia,claussenii,Stevia claussenii,https://servicos.jbrj.gov.br/v2/flora/taxon/Stevia%20claussenii,200,Stevia_claussenii_907.json
Stevia,veronicae,Stevia veronicae,https://servicos.jbrj.gov.br/v2/flora/taxon/Stevia%20veronicae,200,Stevia_veronicae_915.json
Symphyopappus,casarettoi,Symphyopappus casarettoi,https://servicos.jbrj.gov.br/v2/flora/taxon/Symphyopappus%20casarettoi,200,Symphyopappus_casarettoi_917.json
Symphyopappus,angustifolius,Symphyopappus angustifolius,https://servicos.jbrj.gov.br/v2/flora/taxon/Symphyopappus%20angustifolius,200,Symphyopappus_angustifolius_916.json
Symphyopappus,compressus,Symphyopappus compressus,https://servicos.jbrj.gov.br/v2/flora/taxon/Symphyopappus%20compressus,200,Symphyopappus_compressus_918.json
Symphyopappus,cuneatus,Symphyopappus cuneatus,https://servicos.jbrj.gov.br/v2/flora/taxon/Symphyopappus%20cuneatus,200,Symphyopappus_cuneatus_919.json
Symphyopappus,decussatus,Symphyopappus decussatus,https://servicos.jbrj.gov.br/v2/flora/taxon/Symphyopappus%20decussatus,200,Symphyopappus_decussatus_920.json
Symphyopappus,itatiayensis,Symphyopappus itatiayensis,https://servicos.jbrj.gov.br/v2/flora/taxon/Symphyopappus%20itatiayensis,200,Symphyopappus_itatiayensis_921.json
Symphyopappus,lymansmithii,Symphyopappus lymansmithii,https://servicos.jbrj.gov.br/v2/flora/taxon/Symphyopappus%20lymansmithii,200,Symphyopappus_lymansmithii_922.json
Symphyopappus,reticulatus,Symphyopappus reticulatus,https://servicos.jbrj.gov.br/v2/flora/taxon/Symphyopappus%20reticulatus,200,Symphyopappus_reticulatus_923.json
Symphyopappus,uncinatus,Symphyopappus uncinatus,https://servicos.jbrj.gov.br/v2/flora/taxon/Symphyopappus%20uncinatus,200,Symphyopappus_uncinatus_924.json
Tagetes,erecta,Tagetes erecta,https://servicos.jbrj.gov.br/v2/flora/taxon/Tagetes%20erecta,200,Tagetes_erecta_925.json
Tagetes,minuta,Tagetes minuta,https://servicos.jbrj.gov.br/v2/flora/taxon/Tagetes%20minuta,200,Tagetes_minuta_926.json
Tagetes,patula,Tagetes patula,https://servicos.jbrj.gov.br/v2/flora/taxon/Tagetes%20patula,200,Tagetes_patula_927.json
Tithonia,diversifolia,Tithonia diversifolia,https://servicos.jbrj.gov.br/v2/flora/taxon/Tithonia%20diversifolia,200,Tithonia_diversifolia_928.json
Trichogoniopsis,adenantha,Trichogoniopsis adenantha,https://servicos.jbrj.gov.br/v2/flora/taxon/Trichogoniopsis%20adenantha,200,Trichogoniopsis_adenantha_929.json
Tridax,procumbens,Tridax procumbens,https://servicos.jbrj.gov.br/v2/flora/taxon/Tridax%20procumbens,200,Tridax_procumbens_930.json
Trixis,nobilis,Trixis nobilis,https://servicos.jbrj.gov.br/v2/flora/taxon/Trixis%20nobilis,200,Trixis_nobilis_934.json
Trixis,praestans,Trixis praestans,https://servicos.jbrj.gov.br/v2/flora/taxon/Trixis%20praestans,200,Trixis_praestans_935.json
Trixis,glaziovii,Trixis glaziovii,https://servicos.jbrj.gov.br/v2/flora/taxon/Trixis%20glaziovii,200,Trixis_glaziovii_932.json
