NUM_TOMBO | SEQUENCIA | FOTO | DESCRICAO | COD_BARRA | NUM_BARRA
5764.0 | 1 | None | None | HCF000016107 | 16107.0
5605.0 | 1 | None | None | HCF000016108 | 16108.0
5185.0 | 1 | None | None | HCF000016109 | 16109.0
4293.0 | 1 | None | None | HCF000016110 | 16110.0
1805.0 | 1 | None | None | HCF000016111 | 16111.0
1696.0 | 1 | None | None | HCF000016112 | 16112.0
1440.0 | 1 | None | None | HCF000016113 | 16113.0
863.0 | 1 | None | None | HCF000016114 | 16114.0
315.0 | 1 | None | None | HCF000016115 | 16115.0
10849.0 | 1 | None | None | HCF000016116 | 16116.0
12993.0 | 1 | None | None | HCF000016117 | 16117.0
10970.0 | 1 | None | None | HCF000016118 | 16118.0
8780.0 | 1 | None | None | HCF000016119 | 16119.0
8161.0 | 1 | None | None | HCF000016120 | 16120.0
7412.0 | 1 | None | None | HCF000016121 | 16121.0
5869.0 | 1 | None | None | HCF000016122 | 16122.0
814.0 | 1 | None | None | HCF000016123 | 16123.0
20324.0 | 1 | None | None | HCF000016124 | 16124.0
20325.0 | 1 | None | None | HCF000016125 | 16125.0
20326.0 | 1 | None | None | HCF000016126 | 16126.0
20327.0 | 1 | None | None | HCF000016127 | 16127.0
20328.0 | 1 | None | None | HCF000016128 | 16128.0
20329.0 | 1 | None | None | HCF000016129 | 16129.0
20330.0 | 1 | None | None | HCF000016130 | 16130.0
20331.0 | 1 | None | None | HCF000016131 | 16131.0
20332.0 | 1 | None | None | HCF000016132 | 16132.0
20333.0 | 1 | None | None | HCF000016133 | 16133.0
9465.0 | 1 | None | None | HCF000016134 | 16134.0
7277.0 | 1 | None | None | HCF000016135 | 16135.0
5004.0 | 1 | None | None | HCF000016136 | 16136.0
2336.0 | 1 | None | None | HCF000016137 | 16137.0
1444.0 | 1 | None | None | HCF000016138 | 16138.0
946.0 | 1 | None | None | HCF000016139 | 16139.0
422.0 | 1 | None | None | HCF000016140 | 16140.0
15253.0 | 1 | None | None | HCF000016141 | 16141.0
13399.0 | 1 | None | None | HCF000016142 | 16142.0
2665.0 | 1 | None | None | HCF000016143 | 16143.0
5315.0 | 1 | None | None | HCF000016144 | 16144.0
11775.0 | 1 | None | None | HCF000016145 | 16145.0
13691.0 | 1 | None | None | HCF000016146 | 16146.0
281.0 | 1 | None | None | HCF000016147 | 16147.0
11.0 | 1 | None | None | HCF000016148 | 16148.0
15440.0 | 1 | None | None | HCF000016149 | 16149.0
9781.0 | 1 | None | None | HCF000016150 | 16150.0
6448.0 | 1 | None | None | HCF000016151 | 16151.0
6754.0 | 1 | None | None | HCF000016152 | 16152.0
7036.0 | 1 | None | None | HCF000016153 | 16153.0
5108.0 | 1 | None | None | HCF000016154 | 16154.0
1811.0 | 1 | None | None | HCF000016155 | 16155.0
6279.0 | 1 | None | None | HCF000016156 | 16156.0
12070.0 | 1 | None | None | HCF000016157 | 16157.0
5397.0 | 1 | None | None | HCF000016158 | 16158.0
14114.0 | 1 | None | None | HCF000016159 | 16159.0
19129.0 | 1 | None | None | HCF000016160 | 16160.0
18554.0 | 1 | None | None | HCF000016161 | 16161.0
14265.0 | 1 | None | None | HCF000016162 | 16162.0
14354.0 | 1 | None | None | HCF000016163 | 16163.0
14267.0 | 1 | None | None | HCF000016164 | 16164.0
13712.0 | 1 | None | None | HCF000016165 | 16165.0
9572.0 | 1 | None | None | HCF000016166 | 16166.0
6818.0 | 1 | None | None | HCF000016167 | 16167.0
5112.0 | 1 | None | None | HCF000016168 | 16168.0
3417.0 | 1 | None | None | HCF000016169 | 16169.0
2445.0 | 1 | None | None | HCF000016170 | 16170.0
5280.0 | 1 | None | None | HCF000016171 | 16171.0
3741.0 | 1 | None | None | HCF000016172 | 16172.0
768.0 | 1 | None | None | HCF000016173 | 16173.0
9281.0 | 1 | None | None | HCF000016174 | 16174.0
14459.0 | 1 | None | None | HCF000016175 | 16175.0
14009.0 | 1 | None | None | HCF000016176 | 16176.0
4564.0 | 1 | None | None | HCF000016177 | 16177.0
15911.0 | 1 | None | None | HCF000016178 | 16178.0
8779.0 | 1 | None | None | HCF000016179 | 16179.0
19266.0 | 1 | None | None | HCF000016180 | 16180.0
13409.0 | 1 | None | None | HCF000016181 | 16181.0
10966.0 | 1 | None | None | HCF000016182 | 16182.0
8862.0 | 1 | None | None | HCF000016183 | 16183.0
6395.0 | 1 | None | None | HCF000016184 | 16184.0
3541.0 | 1 | None | None | HCF000016185 | 16185.0
2117.0 | 1 | None | None | HCF000016186 | 16186.0
15887.0 | 1 | None | None | HCF000016187 | 16187.0
15722.0 | 1 | None | None | HCF000016188 | 16188.0
14330.0 | 1 | None | None | HCF000016189 | 16189.0
10885.0 | 1 | None | None | HCF000016190 | 16190.0
10431.0 | 1 | None | None | HCF000016191 | 16191.0
2573.0 | 1 | None | None | HCF000016192 | 16192.0
1945.0 | 1 | None | None | HCF000016193 | 16193.0
930.0 | 1 | None | None | HCF000016194 | 16194.0
14289.0 | 1 | None | None | HCF000016195 | 16195.0
608.0 | 1 | None | None | HCF000016196 | 16196.0
19338.0 | 1 | None | None | HCF000016197 | 16197.0
19298.0 | 1 | None | None | HCF000016198 | 16198.0
18682.0 | 1 | None | None | HCF000016199 | 16199.0
17412.0 | 1 | None | None | HCF000016200 | 16200.0
17395.0 | 1 | None | None | HCF000016201 | 16201.0
14233.0 | 1 | None | None | HCF000016202 | 16202.0
13234.0 | 1 | None | None | HCF000016203 | 16203.0
10332.0 | 1 | None | None | HCF000016204 | 16204.0
8767.0 | 1 | None | None | HCF000016205 | 16205.0
5406.0 | 1 | None | None | HCF000016206 | 16206.0
5067.0 | 1 | None | None | HCF000016207 | 16207.0
3546.0 | 1 | None | None | HCF000016208 | 16208.0
1875.0 | 1 | None | None | HCF000016209 | 16209.0
1622.0 | 1 | None | None | HCF000016210 | 16210.0
794.0 | 1 | None | None | HCF000016211 | 16211.0
538.0 | 1 | None | None | HCF000016212 | 16212.0
18867.0 | 1 | None | None | HCF000016213 | 16213.0
5096.0 | 1 | None | None | HCF000016214 | 16214.0
5394.0 | 1 | None | None | HCF000016215 | 16215.0
18915.0 | 1 | None | None | HCF000016216 | 16216.0
16714.0 | 1 | None | None | HCF000016217 | 16217.0
5172.0 | 1 | None | None | HCF000016218 | 16218.0
4429.0 | 1 | None | None | HCF000016219 | 16219.0
4092.0 | 1 | None | None | HCF000016220 | 16220.0
3752.0 | 1 | None | None | HCF000016221 | 16221.0
2707.0 | 1 | None | None | HCF000016222 | 16222.0
2539.0 | 1 | None | None | HCF000016223 | 16223.0
2507.0 | 1 | None | None | HCF000016224 | 16224.0
2373.0 | 1 | None | None | HCF000016225 | 16225.0
2012.0 | 1 | None | None | HCF000016226 | 16226.0
1004.0 | 1 | None | None | HCF000016227 | 16227.0
180.0 | 1 | None | None | HCF000016228 | 16228.0
6065.0 | 1 | None | None | HCF000016229 | 16229.0
1854.0 | 1 | None | None | HCF000016230 | 16230.0
17295.0 | 1 | None | None | HCF000016231 | 16231.0
1595.0 | 1 | None | None | HCF000016232 | 16232.0
7018.0 | 1 | None | None | HCF000016233 | 16233.0
7008.0 | 1 | None | None | HCF000016234 | 16234.0
18251.0 | 1 | None | None | HCF000016235 | 16235.0
14455.0 | 1 | None | None | HCF000016236 | 16236.0
14347.0 | 1 | None | None | HCF000016237 | 16237.0
11946.0 | 1 | None | None | HCF000016238 | 16238.0
6302.0 | 1 | None | None | HCF000016239 | 16239.0
5123.0 | 1 | None | None | HCF000016240 | 16240.0
17389.0 | 1 | None | None | HCF000016241 | 16241.0
12891.0 | 1 | None | None | HCF000016242 | 16242.0
11603.0 | 1 | None | None | HCF000016243 | 16243.0
18886.0 | 1 | None | None | HCF000016253 | 16253.0
14112.0 | 1 | None | None | HCF000016244 | 16244.0
19238.0 | 1 | None | None | HCF000016245 | 16245.0
17377.0 | 1 | None | None | HCF000016246 | 16246.0
17273.0 | 1 | None | None | HCF000016247 | 16247.0
15627.0 | 1 | None | None | HCF000016248 | 16248.0
1221.0 | 1 | None | None | HCF000016249 | 16249.0
8820.0 | 1 | None | None | HCF000016250 | 16250.0
5396.0 | 1 | None | None | HCF000016251 | 16251.0
2151.0 | 1 | None | None | HCF000016252 | 16252.0
18529.0 | 1 | None | None | HCF000016254 | 16254.0
15938.0 | 1 | None | None | HCF000016255 | 16255.0
12769.0 | 1 | None | None | HCF000016256 | 16256.0
10969.0 | 1 | None | None | HCF000016257 | 16257.0
8245.0 | 1 | None | None | HCF000016258 | 16258.0
7656.0 | 1 | None | None | HCF000016259 | 16259.0
5426.0 | 1 | None | None | HCF000016260 | 16260.0
1919.0 | 1 | None | None | HCF000016261 | 16261.0
2153.0 | 1 | None | None | HCF000016262 | 16262.0
18261.0 | 1 | None | None | HCF000016263 | 16263.0
16979.0 | 1 | None | None | HCF000016264 | 16264.0
19134.0 | 1 | None | None | HCF000016265 | 16265.0
17384.0 | 1 | None | None | HCF000016266 | 16266.0
16980.0 | 1 | None | None | HCF000016267 | 16267.0
15735.0 | 1 | None | None | HCF000016268 | 16268.0
14498.0 | 1 | None | None | HCF000016269 | 16269.0
13247.0 | 1 | None | None | HCF000016270 | 16270.0
9320.0 | 1 | None | None | HCF000016271 | 16271.0
18566.0 | 1 | None | None | HCF000016272 | 16272.0
15936.0 | 1 | None | None | HCF000016273 | 16273.0
15248.0 | 1 | None | None | HCF000016274 | 16274.0
8691.0 | 1 | None | None | HCF000016275 | 16275.0
9349.0 | 1 | None | None | HCF000016276 | 16276.0
9328.0 | 1 | None | None | HCF000016277 | 16277.0
11789.0 | 1 | None | None | HCF000016278 | 16278.0
5763.0 | 1 | None | None | HCF000016279 | 16279.0
17410.0 | 1 | None | None | HCF000016280 | 16280.0
11945.0 | 1 | None | None | HCF000016281 | 16281.0
11008.0 | 1 | None | None | HCF000016282 | 16282.0
7762.0 | 1 | None | None | HCF000016283 | 16283.0
5973.0 | 1 | None | None | HCF000016284 | 16284.0
4867.0 | 1 | None | None | HCF000016285 | 16285.0
2346.0 | 1 | None | None | HCF000016286 | 16286.0
1009.0 | 1 | None | None | HCF000016287 | 16287.0
750.0 | 1 | None | None | HCF000016288 | 16288.0
19128.0 | 1 | None | None | HCF000016289 | 16289.0
14734.0 | 1 | None | None | HCF000016290 | 16290.0
14215.0 | 1 | None | None | HCF000016291 | 16291.0
11037.0 | 1 | None | None | HCF000016292 | 16292.0
10708.0 | 1 | None | None | HCF000016293 | 16293.0
10538.0 | 1 | None | None | HCF000016294 | 16294.0
8610.0 | 1 | None | None | HCF000016295 | 16295.0
7107.0 | 1 | None | None | HCF000016296 | 16296.0
7097.0 | 1 | None | None | HCF000016297 | 16297.0
7089.0 | 1 | None | None | HCF000016298 | 16298.0
5543.0 | 1 | None | None | HCF000016299 | 16299.0
4443.0 | 1 | None | None | HCF000016300 | 16300.0
9041.0 | 1 | None | None | HCF000016301 | 16301.0
14119.0 | 1 | None | None | HCF000016302 | 16302.0
14126.0 | 1 | None | None | HCF000016303 | 16303.0
15747.0 | 1 | None | None | HCF000016304 | 16304.0
2162.0 | 1 | None | None | HCF000016305 | 16305.0
1546.0 | 1 | None | None | HCF000016306 | 16306.0
18575.0 | 1 | None | None | HCF000016307 | 16307.0
11712.0 | 1 | None | None | HCF000016308 | 16308.0
7394.0 | 1 | None | None | HCF000016309 | 16309.0
3418.0 | 1 | None | None | HCF000016310 | 16310.0
2629.0 | 1 | None | None | HCF000016311 | 16311.0
1908.0 | 1 | None | None | HCF000016312 | 16312.0
19259.0 | 1 | None | None | HCF000016313 | 16313.0
19117.0 | 1 | None | None | HCF000016314 | 16314.0
13397.0 | 1 | None | None | HCF000016315 | 16315.0
12532.0 | 1 | None | None | HCF000016316 | 16316.0
9770.0 | 1 | None | None | HCF000016317 | 16317.0
8700.0 | 1 | None | None | HCF000016318 | 16318.0
7888.0 | 1 | None | None | HCF000016319 | 16319.0
6206.0 | 1 | None | None | HCF000016320 | 16320.0
5662.0 | 1 | None | None | HCF000016321 | 16321.0
4484.0 | 1 | None | None | HCF000016322 | 16322.0
94.0 | 1 | None | None | HCF000016323 | 16323.0
8959.0 | 1 | None | None | HCF000016324 | 16324.0
14031.0 | 1 | None | None | HCF000016325 | 16325.0
19280.0 | 1 | None | None | HCF000016326 | 16326.0
16316.0 | 1 | None | None | HCF000016327 | 16327.0
15365.0 | 1 | None | None | HCF000016328 | 16328.0
15937.0 | 1 | None | None | HCF000016329 | 16329.0
15757.0 | 1 | None | None | HCF000016330 | 16330.0
14058.0 | 1 | None | None | HCF000016331 | 16331.0
13551.0 | 1 | None | None | HCF000016332 | 16332.0
15695.0 | 1 | None | None | HCF000016333 | 16333.0
14834.0 | 1 | None | None | HCF000016334 | 16334.0
13509.0 | 1 | None | None | HCF000016335 | 16335.0
10999.0 | 1 | None | None | HCF000016336 | 16336.0
6927.0 | 1 | None | None | HCF000016337 | 16337.0
7043.0 | 1 | None | None | HCF000016338 | 16338.0
19363.0 | 1 | None | None | HCF000016339 | 16339.0
11713.0 | 1 | None | None | HCF000016340 | 16340.0
12579.0 | 1 | None | None | HCF000016341 | 16341.0
10449.0 | 1 | None | None | HCF000016342 | 16342.0
9065.0 | 1 | None | None | HCF000016343 | 16343.0
8966.0 | 1 | None | None | HCF000016344 | 16344.0
19071.0 | 1 | None | None | HCF000016345 | 16345.0
14186.0 | 1 | None | None | HCF000016346 | 16346.0
2152.0 | 1 | None | None | HCF000016347 | 16347.0
18912.0 | 1 | None | None | HCF000016348 | 16348.0
14240.0 | 1 | None | None | HCF000016349 | 16349.0
15330.0 | 1 | None | None | HCF000016350 | 16350.0
19242.0 | 1 | None | None | HCF000016351 | 16351.0
4148.0 | 1 | None | None | HCF000016352 | 16352.0
10881.0 | 1 | None | None | HCF000016353 | 16353.0
4017.0 | 1 | None | None | HCF000016354 | 16354.0
3571.0 | 1 | None | None | HCF000016355 | 16355.0
811.0 | 1 | None | None | HCF000016356 | 16356.0
807.0 | 1 | None | None | HCF000016357 | 16357.0
657.0 | 1 | None | None | HCF000016358 | 16358.0
648.0 | 1 | None | None | HCF000016359 | 16359.0
18179.0 | 1 | None | None | HCF000016360 | 16360.0
17450.0 | 1 | None | None | HCF000016361 | 16361.0
16685.0 | 1 | None | None | HCF000016362 | 16362.0
16497.0 | 1 | None | None | HCF000016363 | 16363.0
16227.0 | 1 | None | None | HCF000016364 | 16364.0
15768.0 | 1 | None | None | HCF000016365 | 16365.0
15603.0 | 1 | None | None | HCF000016366 | 16366.0
14859.0 | 1 | None | None | HCF000016367 | 16367.0
13670.0 | 1 | None | None | HCF000016368 | 16368.0
12071.0 | 1 | None | None | HCF000016369 | 16369.0
12050.0 | 1 | None | None | HCF000016370 | 16370.0
11885.0 | 1 | None | None | HCF000016371 | 16371.0
11852.0 | 1 | None | None | HCF000016372 | 16372.0
11246.0 | 1 | None | None | HCF000016373 | 16373.0
10129.0 | 1 | None | None | HCF000016374 | 16374.0
9397.0 | 1 | None | None | HCF000016375 | 16375.0
7778.0 | 1 | None | None | HCF000016376 | 16376.0
7268.0 | 1 | None | None | HCF000016377 | 16377.0
6488.0 | 1 | None | None | HCF000016378 | 16378.0
5359.0 | 1 | None | None | HCF000016379 | 16379.0
5328.0 | 1 | None | None | HCF000016380 | 16380.0
5270.0 | 1 | None | None | HCF000016381 | 16381.0
4985.0 | 1 | None | None | HCF000016382 | 16382.0
4782.0 | 1 | None | None | HCF000016383 | 16383.0
2193.0 | 1 | None | None | HCF000016384 | 16384.0
947.0 | 1 | None | None | HCF000016385 | 16385.0
405.0 | 1 | None | None | HCF000016386 | 16386.0
401.0 | 1 | None | None | HCF000016387 | 16387.0
8745.0 | 1 | None | None | HCF000016388 | 16388.0
11679.0 | 1 | None | None | HCF000016389 | 16389.0
9049.0 | 1 | None | None | HCF000016390 | 16390.0
18910.0 | 1 | None | None | HCF000016391 | 16391.0
14328.0 | 1 | None | None | HCF000016392 | 16392.0
19116.0 | 1 | None | None | HCF000016393 | 16393.0
13588.0 | 1 | None | None | HCF000016394 | 16394.0
6653.0 | 1 | None | None | HCF000016395 | 16395.0
4214.0 | 1 | None | None | HCF000016396 | 16396.0
14024.0 | 1 | None | None | HCF000016397 | 16397.0
3097.0 | 1 | None | None | HCF000016398 | 16398.0
11590.0 | 1 | None | None | HCF000016399 | 16399.0
18471.0 | 1 | None | None | HCF000016400 | 16400.0
14113.0 | 1 | None | None | HCF000016401 | 16401.0
5714.0 | 1 | None | None | HCF000016402 | 16402.0
3290.0 | 1 | None | None | HCF000016403 | 16403.0
5465.0 | 1 | None | None | HCF000016404 | 16404.0
213.0 | 1 | None | None | HCF000016405 | 16405.0
156.0 | 1 | None | None | HCF000016406 | 16406.0
10697.0 | 1 | None | None | HCF000016407 | 16407.0
8721.0 | 1 | None | None | HCF000016408 | 16408.0
2111.0 | 1 | None | None | HCF000016409 | 16409.0
13018.0 | 1 | None | None | HCF000016410 | 16410.0
5752.0 | 1 | None | None | HCF000016411 | 16411.0
10859.0 | 1 | None | None | HCF000016412 | 16412.0
3709.0 | 1 | None | None | HCF000016413 | 16413.0
3637.0 | 1 | None | None | HCF000016414 | 16414.0
2377.0 | 1 | None | None | HCF000016415 | 16415.0
5573.0 | 1 | None | None | HCF000016416 | 16416.0
18789.0 | 1 | None | None | HCF000016417 | 16417.0
18708.0 | 1 | None | None | HCF000016418 | 16418.0
18323.0 | 1 | None | None | HCF000016419 | 16419.0
13575.0 | 1 | None | None | HCF000016420 | 16420.0
11562.0 | 1 | None | None | HCF000016421 | 16421.0
10991.0 | 1 | None | None | HCF000016422 | 16422.0
9336.0 | 1 | None | None | HCF000016423 | 16423.0
8511.0 | 1 | None | None | HCF000016424 | 16424.0
7710.0 | 1 | None | None | HCF000016425 | 16425.0
7441.0 | 1 | None | None | HCF000016426 | 16426.0
6499.0 | 1 | None | None | HCF000016427 | 16427.0
9918.0 | 1 | None | None | HCF000016428 | 16428.0
6541.0 | 1 | None | None | HCF000016429 | 16429.0
4996.0 | 1 | None | None | HCF000016430 | 16430.0
412.0 | 1 | None | None | HCF000016431 | 16431.0
19311.0 | 1 | None | None | HCF000016432 | 16432.0
18961.0 | 1 | None | None | HCF000016433 | 16433.0
17568.0 | 1 | None | None | HCF000016434 | 16434.0
17191.0 | 1 | None | None | HCF000016435 | 16435.0
13753.0 | 1 | None | None | HCF000016436 | 16436.0
11861.0 | 1 | None | None | HCF000016437 | 16437.0
10861.0 | 1 | None | None | HCF000016438 | 16438.0
12286.0 | 1 | None | None | HCF000016439 | 16439.0
7041.0 | 1 | None | None | HCF000016440 | 16440.0
13508.0 | 1 | None | None | HCF000016441 | 16441.0
11130.0 | 1 | None | None | HCF000016442 | 16442.0
10454.0 | 1 | None | None | HCF000016443 | 16443.0
10422.0 | 1 | None | None | HCF000016444 | 16444.0
10084.0 | 1 | None | None | HCF000016445 | 16445.0
8906.0 | 1 | None | None | HCF000016446 | 16446.0
8665.0 | 1 | None | None | HCF000016447 | 16447.0
8616.0 | 1 | None | None | HCF000016448 | 16448.0
3846.0 | 1 | None | None | HCF000016449 | 16449.0
3804.0 | 1 | None | None | HCF000016450 | 16450.0
2643.0 | 1 | None | None | HCF000016451 | 16451.0
2611.0 | 1 | None | None | HCF000016452 | 16452.0
2496.0 | 1 | None | None | HCF000016453 | 16453.0
18911.0 | 1 | None | None | HCF000016454 | 16454.0
18765.0 | 1 | None | None | HCF000016455 | 16455.0
15872.0 | 1 | None | None | HCF000016456 | 16456.0
13749.0 | 1 | None | None | HCF000016457 | 16457.0
12470.0 | 1 | None | None | HCF000016458 | 16458.0
10168.0 | 1 | None | None | HCF000016459 | 16459.0
17542.0 | 1 | None | None | HCF000016460 | 16460.0
17256.0 | 1 | None | None | HCF000016461 | 16461.0
7514.0 | 1 | None | None | HCF000016462 | 16462.0
18818.0 | 1 | None | None | HCF000016463 | 16463.0
18753.0 | 1 | None | None | HCF000016464 | 16464.0
18398.0 | 1 | None | None | HCF000016465 | 16465.0
18290.0 | 1 | None | None | HCF000016466 | 16466.0
16190.0 | 1 | None | None | HCF000016467 | 16467.0
16108.0 | 1 | None | None | HCF000016468 | 16468.0
16070.0 | 1 | None | None | HCF000016469 | 16469.0
16034.0 | 1 | None | None | HCF000016470 | 16470.0
15985.0 | 1 | None | None | HCF000016471 | 16471.0
15980.0 | 1 | None | None | HCF000016472 | 16472.0
15563.0 | 1 | None | None | HCF000016473 | 16473.0
13671.0 | 1 | None | None | HCF000016474 | 16474.0
13264.0 | 1 | None | None | HCF000016475 | 16475.0
9998.0 | 1 | None | None | HCF000016476 | 16476.0
9932.0 | 1 | None | None | HCF000016477 | 16477.0
9872.0 | 1 | None | None | HCF000016478 | 16478.0
9151.0 | 1 | None | None | HCF000016479 | 16479.0
6551.0 | 1 | None | None | HCF000016480 | 16480.0
5870.0 | 1 | None | None | HCF000016481 | 16481.0
2406.0 | 1 | None | None | HCF000016482 | 16482.0
603.0 | 1 | None | None | HCF000016483 | 16483.0
13505.0 | 1 | None | None | HCF000016484 | 16484.0
12078.0 | 1 | None | None | HCF000016485 | 16485.0
9908.0 | 1 | None | None | HCF000016486 | 16486.0
6048.0 | 1 | None | None | HCF000016487 | 16487.0
1852.0 | 1 | None | None | HCF000016488 | 16488.0
1683.0 | 1 | None | None | HCF000016489 | 16489.0
9025.0 | 1 | None | None | HCF000016490 | 16490.0
10892.0 | 1 | None | None | HCF000016491 | 16491.0
11148.0 | 1 | None | None | HCF000016492 | 16492.0
10868.0 | 1 | None | None | HCF000016493 | 16493.0
19072.0 | 1 | None | None | HCF000016494 | 16494.0
5524.0 | 1 | None | None | HCF000016495 | 16495.0
3734.0 | 1 | None | None | HCF000016496 | 16496.0
1191.0 | 1 | None | None | HCF000016497 | 16497.0
15073.0 | 1 | None | None | HCF000016498 | 16498.0
11640.0 | 1 | None | None | HCF000016499 | 16499.0
15776.0 | 1 | None | None | HCF000016500 | 16500.0
13667.0 | 1 | None | None | HCF000016501 | 16501.0
12857.0 | 1 | None | None | HCF000016502 | 16502.0
12246.0 | 1 | None | None | HCF000016503 | 16503.0
12326.0 | 1 | None | None | HCF000016504 | 16504.0
12204.0 | 1 | None | None | HCF000016505 | 16505.0
9542.0 | 1 | None | None | HCF000016506 | 16506.0
7371.0 | 1 | None | None | HCF000016507 | 16507.0
18044.0 | 1 | None | None | HCF000016508 | 16508.0
13740.0 | 1 | None | None | HCF000016509 | 16509.0
13539.0 | 1 | None | None | HCF000016510 | 16510.0
9619.0 | 1 | None | None | HCF000016511 | 16511.0
8410.0 | 1 | None | None | HCF000016512 | 16512.0
7250.0 | 1 | None | None | HCF000016513 | 16513.0
6614.0 | 1 | None | None | HCF000016514 | 16514.0
1821.0 | 1 | None | None | HCF000016515 | 16515.0
572.0 | 1 | None | None | HCF000016516 | 16516.0
18207.0 | 1 | None | None | HCF000016517 | 16517.0
15436.0 | 1 | None | None | HCF000016518 | 16518.0
14407.0 | 1 | None | None | HCF000016519 | 16519.0
11402.0 | 1 | None | None | HCF000016520 | 16520.0
11255.0 | 1 | None | None | HCF000016521 | 16521.0
6131.0 | 1 | None | None | HCF000016522 | 16522.0
1841.0 | 1 | None | None | HCF000016523 | 16523.0
1889.0 | 1 | None | None | HCF000016524 | 16524.0
7087.0 | 1 | None | None | HCF000016525 | 16525.0
4193.0 | 1 | None | None | HCF000016526 | 16526.0
1516.0 | 1 | None | None | HCF000016527 | 16527.0
540.0 | 1 | None | None | HCF000016528 | 16528.0
6228.0 | 1 | None | None | HCF000016529 | 16529.0
1668.0 | 1 | None | None | HCF000016530 | 16530.0
11624.0 | 1 | None | None | HCF000016531 | 16531.0
13257.0 | 1 | None | None | HCF000016532 | 16532.0
12886.0 | 1 | None | None | HCF000016533 | 16533.0
12734.0 | 1 | None | None | HCF000016534 | 16534.0
12349.0 | 1 | None | None | HCF000016535 | 16535.0
11965.0 | 1 | None | None | HCF000016536 | 16536.0
10333.0 | 1 | None | None | HCF000016537 | 16537.0
9771.0 | 1 | None | None | HCF000016538 | 16538.0
9312.0 | 1 | None | None | HCF000016539 | 16539.0
8307.0 | 1 | None | None | HCF000016540 | 16540.0
8274.0 | 1 | None | None | HCF000016541 | 16541.0
8244.0 | 1 | None | None | HCF000016542 | 16542.0
6993.0 | 1 | None | None | HCF000016543 | 16543.0
6409.0 | 1 | None | None | HCF000016544 | 16544.0
6218.0 | 1 | None | None | HCF000016545 | 16545.0
4477.0 | 1 | None | None | HCF000016546 | 16546.0
2631.0 | 1 | None | None | HCF000016547 | 16547.0
2195.0 | 1 | None | None | HCF000016548 | 16548.0
2144.0 | 1 | None | None | HCF000016549 | 16549.0
1369.0 | 1 | None | None | HCF000016550 | 16550.0
792.0 | 1 | None | None | HCF000016551 | 16551.0
537.0 | 1 | None | None | HCF000016552 | 16552.0
347.0 | 1 | None | None | HCF000016553 | 16553.0
11066.0 | 1 | None | None | HCF000016554 | 16554.0
10030.0 | 1 | None | None | HCF000016555 | 16555.0
9620.0 | 1 | None | None | HCF000016556 | 16556.0
9543.0 | 1 | None | None | HCF000016557 | 16557.0
9214.0 | 1 | None | None | HCF000016558 | 16558.0
8354.0 | 1 | None | None | HCF000016559 | 16559.0
7440.0 | 1 | None | None | HCF000016560 | 16560.0
6469.0 | 1 | None | None | HCF000016561 | 16561.0
5872.0 | 1 | None | None | HCF000016562 | 16562.0
5854.0 | 1 | None | None | HCF000016563 | 16563.0
4410.0 | 1 | None | None | HCF000016564 | 16564.0
3143.0 | 1 | None | None | HCF000016565 | 16565.0
2805.0 | 1 | None | None | HCF000016566 | 16566.0
1409.0 | 1 | None | None | HCF000016567 | 16567.0
1391.0 | 1 | None | None | HCF000016568 | 16568.0
12626.0 | 1 | None | None | HCF000016569 | 16569.0
6850.0 | 1 | None | None | HCF000016570 | 16570.0
14017.0 | 1 | None | None | HCF000016571 | 16571.0
18694.0 | 1 | None | None | HCF000016572 | 16572.0
15817.0 | 1 | None | None | HCF000016573 | 16573.0
15771.0 | 1 | None | None | HCF000016574 | 16574.0
15303.0 | 1 | None | None | HCF000016575 | 16575.0
12982.0 | 1 | None | None | HCF000016576 | 16576.0
14321.0 | 1 | None | None | HCF000016577 | 16577.0
13494.0 | 1 | None | None | HCF000016578 | 16578.0
8861.0 | 1 | None | None | HCF000016579 | 16579.0
3022.0 | 1 | None | None | HCF000016580 | 16580.0
15845.0 | 1 | None | None | HCF000016581 | 16581.0
15788.0 | 1 | None | None | HCF000016582 | 16582.0
15790.0 | 1 | None | None | HCF000016583 | 16583.0
15390.0 | 1 | None | None | HCF000016584 | 16584.0
14377.0 | 1 | None | None | HCF000016585 | 16585.0
13500.0 | 1 | None | None | HCF000016586 | 16586.0
13495.0 | 1 | None | None | HCF000016587 | 16587.0
6309.0 | 1 | None | None | HCF000016588 | 16588.0
3424.0 | 1 | None | None | HCF000016589 | 16589.0
2701.0 | 1 | None | None | HCF000016590 | 16590.0
299.0 | 1 | None | None | HCF000016591 | 16591.0
90.0 | 1 | None | None | HCF000016592 | 16592.0
12293.0 | 1 | None | None | HCF000016593 | 16593.0
11955.0 | 1 | None | None | HCF000016594 | 16594.0
18893.0 | 1 | None | None | HCF000016595 | 16595.0
18864.0 | 1 | None | None | HCF000016596 | 16596.0
12156.0 | 1 | None | None | HCF000016597 | 16597.0
12776.0 | 1 | None | None | HCF000016598 | 16598.0
12253.0 | 1 | None | None | HCF000016599 | 16599.0
12104.0 | 1 | None | None | HCF000016600 | 16600.0
11754.0 | 1 | None | None | HCF000016601 | 16601.0
9973.0 | 1 | None | None | HCF000016602 | 16602.0
9541.0 | 1 | None | None | HCF000016603 | 16603.0
9172.0 | 1 | None | None | HCF000016604 | 16604.0
5998.0 | 1 | None | None | HCF000016605 | 16605.0
