id,nome,codigo_telefone,pais_id,created_at,updated_at
905,Napo,23,57,"2019-03-22 00:20:04","2019-03-22 00:20:04"
906,Canar,04,57,"2019-03-22 00:20:04","2019-03-22 00:20:04"
907,Pastaza,17,57,"2019-03-22 00:20:04","2019-03-22 00:20:04"
908,Orellana,24,57,"2019-03-22 00:20:04","2019-03-22 00:20:04"
909,Bolivar,03,57,"2019-03-22 00:20:04","2019-03-22 00:20:04"
910,Galapagos,01,57,"2019-03-22 00:20:04","2019-03-22 00:20:04"
911,Harjumaa,01,58,"2019-03-22 00:20:04","2019-03-22 00:20:04"
912,Tartumaa,18,58,"2019-03-22 00:20:04","2019-03-22 00:20:04"
913,Hiiumaa,02,58,"2019-03-22 00:20:04","2019-03-22 00:20:04"
914,Raplamaa,13,58,"2019-03-22 00:20:04","2019-03-22 00:20:04"
915,Valgamaa,19,58,"2019-03-22 00:20:04","2019-03-22 00:20:04"
916,Laanemaa,07,58,"2019-03-22 00:20:04","2019-03-22 00:20:04"
917,Polvamaa,12,58,"2019-03-22 00:20:04","2019-03-22 00:20:04"
918,Parnumaa,11,58,"2019-03-22 00:20:04","2019-03-22 00:20:04"
919,Laane-Virumaa,08,58,"2019-03-22 00:20:04","2019-03-22 00:20:04"
920,Jarvamaa,04,58,"2019-03-22 00:20:04","2019-03-22 00:20:04"
921,Viljandimaa,20,58,"2019-03-22 00:20:04","2019-03-22 00:20:04"
922,Saaremaa,14,58,"2019-03-22 00:20:04","2019-03-22 00:20:04"
923,Jogevamaa,05,58,"2019-03-22 00:20:04","2019-03-22 00:20:04"
924,Ida-Virumaa,03,58,"2019-03-22 00:20:04","2019-03-22 00:20:04"
925,Vorumaa,21,58,"2019-03-22 00:20:04","2019-03-22 00:20:04"
926,"Ash Sharqiyah",14,59,"2019-03-22 00:20:04","2019-03-22 00:20:04"
927,"Al Gharbiyah",05,59,"2019-03-22 00:20:04","2019-03-22 00:20:04"
928,"Ad Daqahliyah",01,59,"2019-03-22 00:20:04","2019-03-22 00:20:04"
929,"Al Jizah",08,59,"2019-03-22 00:20:04","2019-03-22 00:20:04"
930,"Al Minya",10,59,"2019-03-22 00:20:04","2019-03-22 00:20:04"
931,"Kafr ash Shaykh",21,59,"2019-03-22 00:20:04","2019-03-22 00:20:04"
932,"Al Buhayrah",03,59,"2019-03-22 00:20:04","2019-03-22 00:20:04"
933,Qina,23,59,"2019-03-22 00:20:04","2019-03-22 00:20:04"
934,"Al Qahirah",11,59,"2019-03-22 00:20:04","2019-03-22 00:20:04"
935,"Al Iskandariyah",06,59,"2019-03-22 00:20:04","2019-03-22 00:20:04"
936,"Al Fayyum",04,59,"2019-03-22 00:20:04","2019-03-22 00:20:04"
937,Asyut,17,59,"2019-03-22 00:20:04","2019-03-22 00:20:04"
938,"Al Minufiyah",09,59,"2019-03-22 00:20:04","2019-03-22 00:20:04"
939,"Bani Suwayf",18,59,"2019-03-22 00:20:04","2019-03-22 00:20:04"
940,"Al Qalyubiyah",12,59,"2019-03-22 00:20:04","2019-03-22 00:20:04"
941,Aswan,16,59,"2019-03-22 00:20:04","2019-03-22 00:20:04"
942,"Shamal Sina'",27,59,"2019-03-22 00:20:04","2019-03-22 00:20:04"
943,Suhaj,24,59,"2019-03-22 00:20:04","2019-03-22 00:20:04"
944,"Janub Sina'",26,59,"2019-03-22 00:20:04","2019-03-22 00:20:04"
945,"Al Bahr al Ahmar",02,59,"2019-03-22 00:20:04","2019-03-22 00:20:04"
946,"Al Isma'iliyah",07,59,"2019-03-22 00:20:04","2019-03-22 00:20:04"
947,Dumyat,20,59,"2019-03-22 00:20:04","2019-03-22 00:20:04"
948,Matruh,22,59,"2019-03-22 00:20:04","2019-03-22 00:20:04"
949,"As Suways",15,59,"2019-03-22 00:20:04","2019-03-22 00:20:04"
950,"Al Wadi al Jadid",13,59,"2019-03-22 00:20:04","2019-03-22 00:20:04"
951,"Bur Sa'id",19,59,"2019-03-22 00:20:04","2019-03-22 00:20:04"
952,,00,60,"2019-03-22 00:20:04","2019-03-22 00:20:04"
953,,00,61,"2019-03-22 00:20:04","2019-03-22 00:20:04"
954,Aragon,52,62,"2019-03-22 00:20:04","2019-03-22 00:20:04"
955,Galicia,58,62,"2019-03-22 00:20:04","2019-03-22 00:20:04"
956,"Castilla y Leon",55,62,"2019-03-22 00:20:04","2019-03-22 00:20:04"
957,Extremadura,57,62,"2019-03-22 00:20:04","2019-03-22 00:20:04"
958,"Pais Vasco",59,62,"2019-03-22 00:20:04","2019-03-22 00:20:04"
959,Cantabria,39,62,"2019-03-22 00:20:04","2019-03-22 00:20:04"
960,Navarra,32,62,"2019-03-22 00:20:04","2019-03-22 00:20:04"
961,Asturias,34,62,"2019-03-22 00:20:04","2019-03-22 00:20:04"
962,"La Rioja",27,62,"2019-03-22 00:20:04","2019-03-22 00:20:04"
963,"Castilla-La Mancha",54,62,"2019-03-22 00:20:04","2019-03-22 00:20:04"
964,Murcia,31,62,"2019-03-22 00:20:04","2019-03-22 00:20:04"
965,Andalucia,51,62,"2019-03-22 00:20:04","2019-03-22 00:20:04"
966,"Comunidad Valenciana",60,62,"2019-03-22 00:20:04","2019-03-22 00:20:04"
967,Catalonia,56,62,"2019-03-22 00:20:04","2019-03-22 00:20:04"
968,Canarias,53,62,"2019-03-22 00:20:04","2019-03-22 00:20:04"
969,Madrid,29,62,"2019-03-22 00:20:04","2019-03-22 00:20:04"
970,"Islas Baleares",07,62,"2019-03-22 00:20:04","2019-03-22 00:20:04"
971,,12,63,"2019-03-22 00:20:04","2019-03-22 00:20:04"
972,,08,63,"2019-03-22 00:20:04","2019-03-22 00:20:04"
973,,14,63,"2019-03-22 00:20:04","2019-03-22 00:20:04"
974,,10,63,"2019-03-22 00:20:04","2019-03-22 00:20:04"
975,,13,63,"2019-03-22 00:20:04","2019-03-22 00:20:04"
976,,01,63,"2019-03-22 00:20:04","2019-03-22 00:20:04"
977,,02,63,"2019-03-22 00:20:04","2019-03-22 00:20:04"
978,,11,63,"2019-03-22 00:20:04","2019-03-22 00:20:04"
979,,06,63,"2019-03-22 00:20:04","2019-03-22 00:20:04"
980,,09,63,"2019-03-22 00:20:04","2019-03-22 00:20:04"
981,,05,63,"2019-03-22 00:20:04","2019-03-22 00:20:04"
982,,07,63,"2019-03-22 00:20:04","2019-03-22 00:20:04"
983,,03,63,"2019-03-22 00:20:04","2019-03-22 00:20:04"
984,Oulu,08,64,"2019-03-22 00:20:04","2019-03-22 00:20:04"
985,"Western Finland",15,64,"2019-03-22 00:20:04","2019-03-22 00:20:04"
986,Lapland,06,64,"2019-03-22 00:20:04","2019-03-22 00:20:04"
987,"Eastern Finland",14,64,"2019-03-22 00:20:04","2019-03-22 00:20:04"
988,"Southern Finland",13,64,"2019-03-22 00:20:04","2019-03-22 00:20:04"
989,Aland,01,64,"2019-03-22 00:20:04","2019-03-22 00:20:04"
990,,02,64,"2019-03-22 00:20:04","2019-03-22 00:20:04"
991,,00,65,"2019-03-22 00:20:04","2019-03-22 00:20:04"
992,Northern,03,65,"2019-03-22 00:20:04","2019-03-22 00:20:04"
993,Western,05,65,"2019-03-22 00:20:04","2019-03-22 00:20:04"
994,Central,01,65,"2019-03-22 00:20:04","2019-03-22 00:20:04"
995,Eastern,02,65,"2019-03-22 00:20:04","2019-03-22 00:20:04"
996,,00,66,"2019-03-22 00:20:04","2019-03-22 00:20:04"
997,Yap,04,67,"2019-03-22 00:20:04","2019-03-22 00:20:04"
998,Pohnpei,02,67,"2019-03-22 00:20:04","2019-03-22 00:20:04"
999,Chuuk,03,67,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1000,Kosrae,01,67,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1001,,00,68,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1002,Aquitaine,97,69,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1003,Nord-Pas-de-Calais,B4,69,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1004,Lorraine,B2,69,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1005,Haute-Normandie,A7,69,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1006,Picardie,B6,69,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1007,Franche-Comte,A6,69,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1008,"Pays de la Loire",B5,69,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1009,Champagne-Ardenne,A4,69,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1010,Centre,A3,69,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1011,Languedoc-Roussillon,A9,69,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1012,Poitou-Charentes,B7,69,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1013,Rhone-Alpes,B9,69,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1014,Basse-Normandie,99,69,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1015,Ile-de-France,A8,69,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1016,Bourgogne,A1,69,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1017,Auvergne,98,69,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1018,"Provence-Alpes-Cote d'Azur",B8,69,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1019,Corse,A5,69,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1020,Alsace,C1,69,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1021,Bretagne,A2,69,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1022,Midi-Pyrenees,B3,69,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1023,Limousin,B1,69,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1024,Estuaire,01,70,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1025,Woleu-Ntem,09,70,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1026,Moyen-Ogooue,03,70,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1027,Ogooue-Maritime,08,70,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1028,Ogooue-Lolo,07,70,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1029,Ogooue-Ivindo,06,70,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1030,Haut-Ogooue,02,70,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1031,Ngounie,04,70,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1032,Nyanga,05,70,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1033,Worcestershire,Q4,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1034,Hampshire,F2,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1035,Herefordshire,F7,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1036,Essex,E4,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1037,Powys,Y8,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1038,Monmouthshire,Y4,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1039,"Scottish Borders",T9,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1040,Cumbria,C9,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1041,Devon,D4,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1042,Staffordshire,M9,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1043,Dorset,D6,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1044,Hertford,F8,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1045,Cambridgeshire,C3,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1046,Lancashire,H2,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1047,Conwy,X8,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1048,Ceredigion,X6,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1049,"Rhondda Cynon Taff",Y9,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1050,Highland,V3,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1051,"Perth and Kinross",W1,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1052,Caerphilly,X4,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1053,"Blaenau Gwent",X2,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1054,"Merthyr Tydfil",Y3,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1055,Pembrokeshire,Y7,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1056,Aberdeenshire,T6,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1057,Gwynedd,Y2,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1058,"Aberdeen City",T5,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1059,Fife,V1,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1060,"Neath Port Talbot",Y5,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1061,"Isle of Anglesey",X1,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1062,Wokingham,Q2,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1063,York,Q5,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1064,Stirling,W6,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1065,Carmarthenshire,X7,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1066,Bridgend,X3,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1067,"East Lothian",U6,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1068,Angus,T7,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1069,Moray,V6,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1070,Torfaen,Z2,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1071,Swansea,Z1,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1072,"Vale of Glamorgan",Z3,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1073,Oxfordshire,K2,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1074,Surrey,N7,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1075,"South Lanarkshire",W5,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1076,Leicestershire,H5,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1077,Wigan,P7,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1078,Northamptonshire,J1,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1079,Lincolnshire,H7,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1080,"Argyll and Bute",T8,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1081,Northumberland,J6,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1082,Norfolk,I9,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1083,Solihull,M2,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1084,Wrexham,Z4,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1085,Cheshire,C5,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1086,Shropshire,L6,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1087,Banbridge,R2,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1088,"South Gloucestershire",M6,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1089,"West Lothian",W9,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1090,,17,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1091,Kent,G5,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1092,Leeds,H3,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1093,Somerset,M3,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1094,Gloucestershire,E6,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1095,Buckinghamshire,B9,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1096,Coleraine,R6,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1097,Craigavon,R8,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1098,Antrim,Q6,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1099,Limavady,S4,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1100,Armagh,Q8,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1101,Ballymena,Q9,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1102,"North Yorkshire",J7,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1103,Sefton,L8,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1104,Warwickshire,P3,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1105,Derry,S6,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1106,"Eilean Siar",W8,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1107,"North Lanarkshire",V8,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1108,Falkirk,U9,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1109,"Shetland Islands",W3,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1110,Wiltshire,P8,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1111,Durham,D8,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1112,Darlington,D1,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1113,Suffolk,N5,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1114,Derbyshire,D3,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1115,Walsall,O8,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1116,Rotherham,L3,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1117,"West Dunbartonshire",W7,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1118,"East Sussex",E2,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1119,Coventry,C7,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1120,Derby,D2,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1121,Southend-on-Sea,M5,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1122,Clackmannanshire,U1,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1123,Kirklees,G8,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1124,"St. Helens",N1,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1125,Omagh,T3,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1126,Cornwall,C6,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1127,"North Lincolnshire",J3,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1128,"Newry and Mourne",S9,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1129,"South Ayrshire",W4,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1130,"Isle of Wight",G2,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1131,,43,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1132,"Dumfries and Galloway",U2,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1133,Bedfordshire,A5,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1134,Down,R9,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1135,Dungannon,S1,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1136,Renfrewshire,W2,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1137,Leicester,H4,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1138,"Glasgow City",V2,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1139,"West Sussex",P6,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1140,Warrington,P2,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1141,Cookstown,R7,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1142,"North Ayrshire",V7,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1143,Barnsley,A3,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1144,Strabane,T4,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1145,Doncaster,D5,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1146,Ballymoney,R1,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1147,Fermanagh,S2,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1148,,87,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1149,Nottingham,J8,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1150,,03,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1151,Tameside,O1,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1152,Rutland,L4,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1153,Nottinghamshire,J9,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1154,Midlothian,V5,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1155,"East Ayrshire",U4,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1156,Stoke-on-Trent,N4,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1157,Bristol,B7,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1158,Flintshire,Y1,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1159,"Blackburn with Darwen",A8,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1160,Moyle,S8,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1161,Carrickfergus,R4,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1162,Castlereagh,R5,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1163,Larne,S3,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1164,Belfast,R3,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1165,Magherafelt,S7,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1166,"North Down",T2,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1167,"North Somerset",J4,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1168,"East Renfrewshire",U7,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1169,Newport,Y6,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1170,"Bath and North East Somerset",A4,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1171,,45,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1172,,37,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1173,Newham,I8,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1174,,90,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1175,Denbighshire,X9,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1176,"East Riding of Yorkshire",E1,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1177,Bexley,A6,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1178,Bromley,B8,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1179,Bradford,B4,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1180,"Bracknell Forest",B3,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1181,Cardiff,X5,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1182,Birmingham,A7,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1183,Orkney,V9,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1184,"East Dunbartonshire",U5,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1185,Blackpool,A9,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1186,Southampton,M4,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1187,"Newcastle upon Tyne",I7,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1188,Bolton,B1,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1189,"Redcar and Cleveland",K9,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1190,Bournemouth,B2,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1191,Swindon,N9,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1192,Stockport,N2,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1193,"Windsor and Maidenhead",P9,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1194,Inverclyde,V4,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1195,Medway,I3,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1196,"Milton Keynes",I6,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1197,"Dundee City",U3,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1198,"Telford and Wrekin",O2,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1199,Reading,K7,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1200,Bury,C1,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1201,Wolverhampton,Q3,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1202,Southwark,M8,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1203,Camden,C4,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1204,Slough,M1,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1205,Middlesbrough,I5,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1206,Stockton-on-Tees,N3,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1207,Newtownabbey,T1,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1208,Lisburn,S5,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1209,,28,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1210,Lewisham,H6,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1211,"West Berkshire",P4,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1212,Manchester,I2,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1213,Westminster,P5,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1214,Ards,Q7,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1215,Plymouth,K4,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1216,Croydon,C8,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1217,"Barking and Dagenham",A1,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1218,Hartlepool,F5,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1219,Sheffield,L9,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1220,Oldham,K1,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1221,Knowsley,G9,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1222,Liverpool,H8,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1223,Dudley,D7,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1224,Gateshead,E5,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1225,Ealing,D9,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1226,Edinburgh,U8,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1227,Enfield,E3,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1228,Calderdale,C2,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1229,Halton,E9,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1230,"North Tyneside",J5,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1231,Thurrock,O3,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1232,"North East Lincolnshire",J2,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1233,Wirral,Q1,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1234,Hackney,E8,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
1235,"Hammersmith and Fulham",F1,71,"2019-03-22 00:20:04","2019-03-22 00:20:04"
