codigo,cidade_fb,estado_fb,uf_resolvida,cidade_slug
647,Ponta Grossa,PR,PR,ponta grossa
648,Caetité,BA,BA,caetite
649,Capitão Leônidas Marques,PR,PR,capitao leonidas marques
650,Curitiba,PR,PR,curitiba
651,Tijucas do Sul,PR,PR,tijucas do sul
652,Camaçari,BA,BA,camacari
653,Campo Mourão,PR,PR,campo mourao
654,Campina Grande do Sul,PR,PR,campina grande do sul
655,Morretes,PR,PR,morretes
656,Bocaiúva do Sul,PR,PR,bocaiuva do sul
657,Santa Luzia,BA,BA,santa luzia
658,Pitanga,PR,PR,pitanga
659,Porto Barreiro,PR,PR,porto barreiro
660,Iretama,PR,PR,iretama
661,Carmo do Rio Claro,MG,MG,carmo do rio claro
663,Carmo do Rio Claro,MG,MG,carmo do rio claro
662,Carmo do Rio Claro,MG,MG,carmo do rio claro
664,Carmo do Rio Claro,MG,MG,carmo do rio claro
665,Ponta Grossa,PR,PR,ponta grossa
666,Ponta Grossa,PR,PR,ponta grossa
667,Arapoti,PR,PR,arapoti
668,Dois Vizinhos,PR,PR,dois vizinhos
669,Ubiratã,PR,PR,ubirata
670,Nerópolis,GO,GO,neropolis
671,Luiziana,PR,PR,luiziana
672,Medianeira,PR,PR,medianeira
673,Ubiratã,PR,PR,ubirata
674,Campo Mourão,PR,PR,campo mourao
675,Campo Mourão,PR,PR,campo mourao
676,Pontal do Paraná,PR,PR,pontal do parana
677,Flores,GO,GO,flores
678,Almas,TO,TO,almas
679,Macaúbas,BA,BA,macaubas
680,Matinhos,PR,PR,matinhos
681,Campina Grande do Sul,PR,PR,campina grande do sul
682,Padre Bernardo,GO,GO,padre bernardo
683,São Desidério,BA,BA,sao desiderio
684,Ibipeba,BA,BA,ibipeba
685,Dois Vizinhos,PR,PR,dois vizinhos
686,Ventania,PR,PR,ventania
687,Campo Mourão,PR,PR,campo mourao
688,Niquelândia,GO,GO,niquelandia
689,Niquelândia,GO,GO,niquelandia
690,Arinos,MG,MG,arinos
691,Niquelândia,GO,GO,niquelandia
692,Teresina de Goiás,GO,GO,teresina de goias
693,Niquelândia,GO,GO,niquelandia
694,Campos Belos,GO,GO,campos belos
695,Farol,PR,PR,farol
696,Farol,PR,PR,farol
697,Farol,PR,PR,farol
698,Campo Mourão,PR,PR,campo mourao
699,Campo Mourão,PR,PR,campo mourao
700,Campo Mourão,PR,PR,campo mourao
701,Tunas do Paraná,PR,PR,tunas do parana
702,Araruna,PR,PR,araruna
703,Arinos,MG,MG,arinos
704,Tuneiras do Oeste,PR,PR,tuneiras do oeste
705,Caracol,MS,MS,caracol
706,Luiziana,PR,PR,luiziana
707,Campo Mourão,PR,PR,campo mourao
708,Campo Mourão,PR,PR,campo mourao
709,Janiópolis,PR,PR,janiopolis
710,Campo Mourão,PR,PR,campo mourao
711,Foz do Iguaçú,PR,PR,foz do iguacu
712,Ubiratã,PR,PR,ubirata
713,Goioerê,PR,PR,goioere
714,Luiziana,PR,PR,luiziana
715,Curitiba,PR,PR,curitiba
716,Garuva,SC,SC,garuva
717,Campo Largo,PR,PR,campo largo
718,Campo Mourão,PR,PR,campo mourao
719,Romaria,MG,MG,romaria
720,Cavalcante,GO,GO,cavalcante
721,Lapa,PR,PR,lapa
722,Tanque Novo,BA,BA,tanque novo
723,Alto Paraíso-Cruzeiro,GO,GO,alto paraiso cruzeiro
724,Campo Mourão,PR,PR,campo mourao
725,Campo Mourão,PR,PR,campo mourao
726,Guaratuba,PR,PR,guaratuba
727,Bonito,MS,MS,bonito
728,Campo Alegre,SC,SC,campo alegre
729,Peabiru,PR,PR,peabiru
730,Corumbataí do Sul,PR,PR,corumbatai do sul
731,Campo Mourão,PR,PR,campo mourao
732,Oliveira dos Brejinhos,PR,PR,oliveira dos brejinhos
733,Barra do Sul,SC,SC,barra do sul
734,Lapa,PR,PR,lapa
735,Engenheiro Beltrão,PR,PR,engenheiro beltrao
736,São José dos Pinhais,PR,PR,sao jose dos pinhais
737,Goioerê,PR,PR,goioere
738,Telêmaco Borba,PR,PR,telemaco borba
739,Campo Mourão,PR,PR,campo mourao
740,Cocalzinho,GO,GO,cocalzinho
741,Corumbataí do Sul,PR,PR,corumbatai do sul
742,Campo Mourão,PR,PR,campo mourao
743,Campo Magro,PR,PR,campo magro
744,Campina Grande do Sul,PR,PR,campina grande do sul
745,Laranjeiras do Sul,PR,PR,laranjeiras do sul
746,Campo Mourão,PR,PR,campo mourao
747,Campo Largo,PR,PR,campo largo
748,Campo Magro,PR,PR,campo magro
749,Campo Magro,PR,PR,campo magro
750,Campo Magro,PR,PR,campo magro
751,Campo Magro,PR,PR,campo magro
752,Campo Mourão,PR,PR,campo mourao
753,Campo Mourão,PR,PR,campo mourao
754,Peabiru,PR,PR,peabiru
755,Engenheiro Beltrão,PR,PR,engenheiro beltrao
756,Campo Mourão,PR,PR,campo mourao
757,Bombinhas,SC,SC,bombinhas
758,Bombinhas,SC,SC,bombinhas
759,Bombinhas,SC,SC,bombinhas
760,Bombinhas,SC,SC,bombinhas
761,Bombinhas,SC,SC,bombinhas
762,Bombinhas,SC,SC,bombinhas
763,União da Vitória,PR,PR,uniao da vitoria
764,Porto União,SC,SC,porto uniao
765,Porto Vitória,PR,PR,porto vitoria
766,Porto União,SC,SC,porto uniao
767,União da Vitória,PR,PR,uniao da vitoria
768,Londrina,PR,PR,londrina
769,Rancharia,SP,SP,rancharia
770,Guarapari,ES,ES,guarapari
771,Londrina,PR,PR,londrina
772,Ventania,PR,PR,ventania
773,Londrina,PR,PR,londrina
774,Ibiporã,PR,PR,ibipora
775,Marialva,PR,PR,marialva
776,São Gonçalo do Rio Abaixo,MG,MG,sao goncalo do rio abaixo
777,Londrina,PR,PR,londrina
778,Ventania,PR,PR,ventania
779,Ventania,PR,PR,ventania
780,Londrina,PR,PR,londrina
781,Guaraqueçaba,PR,PR,guaraquecaba
782,Londrina,PR,PR,londrina
783,Ventania,PR,PR,ventania
784,Londrina,PR,PR,londrina
785,Tibagi,PR,PR,tibagi
786,Rancho Alegre,PR,PR,rancho alegre
787,Ventania,PR,PR,ventania
788,Itararé,SP,SP,itarare
789,São Jerônimo da Serra,PR,PR,sao jeronimo da serra
790,Londrina,PR,PR,londrina
791,Londrina,PR,PR,londrina
792,Londrina,PR,PR,londrina
793,Londrina,PR,PR,londrina
794,Londrina,PR,PR,londrina
795,Londrina,PR,PR,londrina
796,Ibiporã,PR,PR,ibipora
797,Rolândia,PR,PR,rolandia
798,São Jerônimo da Serra,PR,PR,sao jeronimo da serra
799,Arapongas,PR,PR,arapongas
800,São Jerônimo da Serra,PR,PR,sao jeronimo da serra
801,Porto Rico,PR,PR,porto rico
802,Santo Antônio do Paraíso,PR,PR,santo antonio do paraiso
803,Leópolis,PR,PR,leopolis
804,Porto Murtinho,MS,MS,porto murtinho
805,Porto Murtinho,MS,MS,porto murtinho
806,Porto Murtinho,MS,MS,porto murtinho
807,Coxim,MS,MS,coxim
808,Campo Grande,MS,MS,campo grande
809,Costa Rica,MS,MS,costa rica
810,Campo Grande,MS,MS,campo grande
811,Chapadão do Sul,MS,MS,chapadao do sul
812,Piraputanga,MS,MS,piraputanga
813,Corumbá,MS,MS,corumba
814,Porto Murtinho,MS,MS,porto murtinho
815,Porto Murtinho,MS,MS,porto murtinho
816,Porto Murtinho,MS,MS,porto murtinho
817,Porto Murtinho,MS,MS,porto murtinho
818,Porto Murtinho,MS,MS,porto murtinho
819,Porto Murtinho,MS,MS,porto murtinho
820,Corumbá,MS,MS,corumba
821,Maracajú,MS,MS,maracaju
822,Campo Grande,MS,MS,campo grande
823,Corumbá,MS,MS,corumba
824,Miranda,MS,MS,miranda
825,Sonora,MS,MS,sonora
826,Campo Grande,MS,MS,campo grande
827,Sidrolândia,MS,MS,sidrolandia
828,Aquidauana,MS,MS,aquidauana
829,Rio Verde,MS,MS,rio verde
830,Campo Grande,MS,MS,campo grande
831,Alcinópolis,MS,MS,alcinopolis
832,Piraputanga,MS,MS,piraputanga
833,Piraputanga,MS,MS,piraputanga
834,Jardim,MS,MS,jardim
835,Piraputanga,MS,MS,piraputanga
836,Piraputanga,MS,MS,piraputanga
837,Piraputanga,MS,MS,piraputanga
838,Porto Murtinho,MS,MS,porto murtinho
839,Porto Murtinho,MS,MS,porto murtinho
840,Piraputanga,MS,MS,piraputanga
841,Campo Grande,MS,MS,campo grande
842,Terenos,MS,MS,terenos
843,Piraputanga,MS,MS,piraputanga
844,São José dos Pinhais,PR,PR,sao jose dos pinhais
845,Miranda,MS,MS,miranda
846,Campo Grande,MS,MS,campo grande
847,Chapadão do Sul,MS,MS,chapadao do sul
848,Rio Negro,MS,MS,rio negro
849,Chapadão do Sul,MS,MS,chapadao do sul
850,Campo Grande,MS,MS,campo grande
851,Campo Grande,MS,MS,campo grande
852,?,MS,MS,
853,Campo Grande,MS,MS,campo grande
854,Campo Grande,MS,MS,campo grande
855,Água Clara,MS,MS,agua clara
856,Jardim,MS,MS,jardim
857,Aquidauana,MS,MS,aquidauana
858,Campo Grande,MS,MS,campo grande
859,Corumbá,MS,MS,corumba
860,Porto Murtinho,MS,MS,porto murtinho
861,Campo Grande,MS,MS,campo grande
862,Aquidauana,MS,MS,aquidauana
863,Bonito,MS,MS,bonito
864,Miranda,MS,MS,miranda
865,Porto Murtinho,MS,MS,porto murtinho
866,Piraputanga,MS,MS,piraputanga
867,Nioaque,MS,MS,nioaque
868,?,MS,MS,
869,Nioaque,MS,MS,nioaque
870,Porto Murtinho,MS,MS,porto murtinho
871,Bonito,MS,MS,bonito
872,Porto Murtinho,MS,MS,porto murtinho
873,Nioaque,MS,MS,nioaque
874,Corumbá,MS,MS,corumba
875,Campo Grande,MS,MS,campo grande
876,Aquidauana,MS,MS,aquidauana
877,Miranda,MS,MS,miranda
878,Campo Grande,MS,MS,campo grande
879,Corumbá,MS,MS,corumba
880,Aquidauana,MS,MS,aquidauana
881,Campo Grande,MS,MS,campo grande
882,Campo Grande,MS,MS,campo grande
883,Campo Mourão,PR,PR,campo mourao
884,Campo Mourão,PR,PR,campo mourao
885,Campo Mourão,PR,PR,campo mourao
886,Corumbá,MS,MS,corumba
887,Campo Grande,MS,MS,campo grande
888,Corumbá,MS,MS,corumba
889,Ubiratã,PR,PR,ubirata
890,Ubiratã,PR,PR,ubirata
891,Nova Aurora,PR,PR,nova aurora
892,Luiziana,PR,PR,luiziana
893,Ubiratã,PR,PR,ubirata
894,Campo Mourão,PR,PR,campo mourao
895,Turvo,PR,PR,turvo
896,Turvo,PR,PR,turvo
897,Campo Mourão,PR,PR,campo mourao
898,Jandaia do Sul,PR,PR,jandaia do sul
899,Cianorte,PR,PR,cianorte
900,Nova Tebas,PR,PR,nova tebas
901,Iretama,PR,PR,iretama
902,Recursolândia,TO,TO,recursolandia
903,Ponta Grossa,PR,PR,ponta grossa
904,Ponta Grossa,PR,PR,ponta grossa
905,Ponta Grossa,PR,PR,ponta grossa
906,Ponta Grossa,PR,PR,ponta grossa
907,Ponta Grossa,PR,PR,ponta grossa
908,Corumbá,MS,MS,corumba
909,Luiziana,PR,PR,luiziana
910,Assis Chateaubriand,PR,PR,assis chateaubriand
911,Ponta Grossa,PR,PR,ponta grossa
912,Ponta Grossa,PR,PR,ponta grossa
913,Ponta Grossa,PR,PR,ponta grossa
914,Agudos do Sul,PR,PR,agudos do sul
915,Campina Grande do Sul,PR,PR,campina grande do sul
916,Canela,RS,RS,canela
917,Venda Nova do Imigrante,ES,ES,venda nova do imigrante
918,Buenópolis,MG,MG,buenopolis
919,Vargem Bonita,SC,SC,vargem bonita
920,Aquidauana,MS,MS,aquidauana
921,Alfredo Chaves,ES,ES,alfredo chaves
922,Adrianópolis,PR,PR,adrianopolis
923,São Joaquim,SC,SC,sao joaquim
924,Urubici,SC,SC,urubici
925,Garuva,SC,SC,garuva
926,Porto Murtinho,MS,MS,porto murtinho
927,Bocaiúva do Sul,PR,PR,bocaiuva do sul
928,Jaguariaíva,PR,PR,jaguariaiva
929,Bonito,MS,MS,bonito
930,Porto Murtinho,MS,MS,porto murtinho
931,Balsa Nova,PR,PR,balsa nova
932,Guaraqueçaba,PR,PR,guaraquecaba
933,Mandirituba,PR,PR,mandirituba
934,Buritizeiro,MG,MG,buritizeiro
935,Doutor Ulysses,PR,PR,doutor ulysses
936,Palmeira,PR,PR,palmeira
937,Mallet,PR,PR,mallet
938,Bonito,MS,MS,bonito
939,Porto Murtinho,MS,MS,porto murtinho
940,Campina Grande do Sul,PR,PR,campina grande do sul
941,Jaguariaíva,PR,PR,jaguariaiva
942,Jaguariaíva,PR,PR,jaguariaiva
943,Jaíba,MG,MG,jaiba
944,Palmeira,PR,PR,palmeira
945,Antonina,PR,PR,antonina
946,Conceição da Barra,BA,BA,conceicao da barra
947,Guaratuba,PR,PR,guaratuba
948,Palmeira,PR,PR,palmeira
949,Macaúbas,BA,BA,macaubas
950,Quatro Barras,PR,PR,quatro barras
951,Lapa,PR,PR,lapa
952,Campina Grande do Sul,PR,PR,campina grande do sul
953,Miranda,MS,MS,miranda
954,Alfredo Wagner,SC,SC,alfredo wagner
955,Boquira,BA,BA,boquira
956,Pontal do Paraná,PR,PR,pontal do parana
957,Milagres,BA,BA,milagres
958,Piên,PR,PR,pien
959,Laguna,SC,SC,laguna
960,Porto Murtinho,MS,MS,porto murtinho
961,Joaquim Felício,MG,MG,joaquim felicio
962,Bonito,MS,MS,bonito
963,Joaquim Felício,MG,MG,joaquim felicio
964,Morretes,PR,PR,morretes
965,Lages,SC,SC,lages
966,Macaúbas,BA,BA,macaubas
967,Adrianópolis,PR,PR,adrianopolis
968,Jaguariaíva,PR,PR,jaguariaiva
969,Porteirinha,MG,MG,porteirinha
970,Antonina,PR,PR,antonina
971,Morretes,PR,PR,morretes
972,Paranaguá,PR,PR,paranagua
973,Piraquara,PR,PR,piraquara
974,Buritizeiro,MG,MG,buritizeiro
975,Tunas do Paraná,PR,PR,tunas do parana
976,Piraquara,PR,PR,piraquara
977,Tijucas do Sul,PR,PR,tijucas do sul
978,Mandirituba,PR,PR,mandirituba
979,Adrianópolis,PR,PR,adrianopolis
980,Joaquim Felício,MG,MG,joaquim felicio
981,São Domingos,GO,GO,sao domingos
982,Tijucas do Sul,PR,PR,tijucas do sul
983,Capitão Leônidas Marques,PR,PR,capitao leonidas marques
984,Diamantina,MG,MG,diamantina
985,Cristalina,GO,GO,cristalina
986,Carlos Chagas,MG,MG,carlos chagas
987,São Mateus do Sul,PR,PR,sao mateus do sul
988,Pontal do Paraná,PR,PR,pontal do parana
989,Guarapuava,PR,PR,guarapuava
990,Tunas do Paraná,PR,PR,tunas do parana
991,Antonina,PR,PR,antonina
992,Guaratuba,PR,PR,guaratuba
993,Curitiba,PR,PR,curitiba
994,Guaraqueçaba,PR,PR,guaraquecaba
995,Lapa,PR,PR,lapa
996,Itaiópolis,SC,SC,itaiopolis
997,Lassance,MG,MG,lassance
998,Urubici,SC,SC,urubici
999,Patos de Minas,MG,MG,patos de minas
1000,Jaguariaíva,PR,PR,jaguariaiva
1001,Serranópolis de Minas,MG,MG,serranopolis de minas
1002,Lapa,PR,PR,lapa
1003,Curitiba,PR,PR,curitiba
1004,Palmeira,PR,PR,palmeira
1005,Curitiba,PR,PR,curitiba
1006,Curitiba,PR,PR,curitiba
1007,Jaguariaíva,PR,PR,jaguariaiva
1008,Ponta Grossa,PR,PR,ponta grossa
1009,Urubici,SC,SC,urubici
1010,Urubici,SC,SC,urubici
1011,Morretes,PR,PR,morretes
1012,Morretes,PR,PR,morretes
1013,Perdizes,MG,MG,perdizes
1014,Cerro Azul,PR,PR,cerro azul
1015,Mateiros,TO,TO,mateiros
1016,Mateiros,TO,TO,mateiros
1017,Mateiros,TO,TO,mateiros
1018,Mateiros,TO,TO,mateiros
1019,Mateiros,TO,TO,mateiros
1020,Mateiros,TO,TO,mateiros
1021,Alvorada do Tocantins,TO,TO,alvorada do tocantins
1022,Campo Mourão,PR,PR,campo mourao
1023,Nova Esperança,PR,PR,nova esperanca
1024,Tuneiras do Oeste,PR,PR,tuneiras do oeste
1025,Tuneiras do Oeste,PR,PR,tuneiras do oeste
1026,Tuneiras do Oeste,PR,PR,tuneiras do oeste
1027,Tibagi,PR,PR,tibagi
1028,Lábrea,AM,AM,labrea
1029,Luiziana,PR,PR,luiziana
1030,Assis Chateaubriand,PR,PR,assis chateaubriand
1031,Colorado,PR,PR,colorado
1032,Itaí,SP,SP,itai
1033,Itaí,SP,SP,itai
1034,Pinhalzinho,SC,SC,pinhalzinho
1035,Umuarama,PR,PR,umuarama
1036,Chapada dos Guimarães,MT,MT,chapada dos guimaraes
1037,Campo Mourão,PR,PR,campo mourao
1038,Japurá,PR,PR,japura
1039,América de Campos,SP,SP,america de campos
1040,Cascavel,PR,PR,cascavel
1041,Cândido de Abreu,PR,PR,candido de abreu
1042,Gaspar,SC,SC,gaspar
5629,Marapanim,PA,PA,marapanim
1043,Santa Helena,PR,PR,santa helena
1044,Cascavel,PR,PR,cascavel
1045,Apucarana,PR,PR,apucarana
1046,Paraguaçu Paulista,SP,SP,paraguacu paulista
1047,Campo Mourão,PR,PR,campo mourao
1048,Centenário do Sul,PR,PR,centenario do sul
1049,Centenário do Sul,PR,PR,centenario do sul
1050,Centenário do Sul,PR,PR,centenario do sul
1051,Centenário do Sul,PR,PR,centenario do sul
1052,Peabiru,PR,PR,peabiru
1053,Peabiru,PR,PR,peabiru
1054,Arapongas,PR,PR,arapongas
1055,Sabáudia,PR,PR,sabaudia
1056,Arapongas,PR,PR,arapongas
1057,Engenheiro Beltrão,PR,PR,engenheiro beltrao
1058,Engenheiro Beltrão,PR,PR,engenheiro beltrao
5630,Carolina,PA,PA,carolina
1059,Araruna,PR,PR,araruna
1060,Araruna,PR,PR,araruna
1061,Garuva,SC,SC,garuva
1062,Barra Velha,SC,SC,barra velha
1063,Londrina,PR,PR,londrina
1064,Sertaneja,PR,PR,sertaneja
1065,Tibagi,PR,PR,tibagi
1066,Jundiaí,SP,SP,jundiai
1067,Iporanga,SP,SP,iporanga
1068,Castro,PR,PR,castro
1069,Reserva,PR,PR,reserva
1070,Poconé,MT,MT,pocone
1071,Curiúva,PR,PR,curiuva
1072,Tamarana,PR,PR,tamarana
1073,Sapopema,PR,PR,sapopema
1074,Iporanga,SP,SP,iporanga
1075,Arapongas,PR,PR,arapongas
1076,Bela Vista do Paraíso,PR,PR,bela vista do paraiso
1077,Iporanga,SP,SP,iporanga
1078,Londrina,PR,PR,londrina
1079,São Jerônimo da Serra,PR,PR,sao jeronimo da serra
1080,Londrina,PR,PR,londrina
1081,Sapopema,PR,PR,sapopema
1082,Assaí,PR,PR,assai
1083,Guaraqueçaba,PR,PR,guaraquecaba
1084,Sertanópolis,PR,PR,sertanopolis
1085,Tamarana,PR,PR,tamarana
1086,Sapopema,PR,PR,sapopema
1087,Londrina,PR,PR,londrina
1088,Ibiporã,PR,PR,ibipora
1089,Ventania,PR,PR,ventania
1090,Teixeira Soares,PR,PR,teixeira soares
1091,Londrina,PR,PR,londrina
1092,Londrina,PR,PR,londrina
1093,Primeiro de Maio,PR,PR,primeiro de maio
1094,Londrina,PR,PR,londrina
1095,São Jerônimo da Serra,PR,PR,sao jeronimo da serra
1096,Primeiro de Maio,PR,PR,primeiro de maio
1097,Rolândia,PR,PR,rolandia
1098,Londrina,PR,PR,londrina
1099,Ortigueira,PR,PR,ortigueira
1100,Londrina,PR,PR,londrina
1101,Curiúva,PR,PR,curiuva
1102,Teixeira Soares,PR,PR,teixeira soares
1103,Londrina,PR,PR,londrina
1104,Londrina,PR,PR,londrina
1105,Ibiporã,PR,PR,ibipora
1106,Londrina,PR,PR,londrina
5631,Angico,TO,TO,angico
1107,Londrina,PR,PR,londrina
1108,Sertanópolis,PR,PR,sertanopolis
1109,Arapongas,PR,PR,arapongas
1110,Cambé,PR,PR,cambe
1111,Londrina,PR,PR,londrina
1112,Londrina,PR,PR,londrina
1113,Carambeí,PR,PR,carambei
1114,Assaí,PR,PR,assai
1115,Ortigueira,PR,PR,ortigueira
1116,Jataizinho,PR,PR,jataizinho
1117,Primeiro de Maio,PR,PR,primeiro de maio
1118,Ibiporã,PR,PR,ibipora
1119,Jataizinho,PR,PR,jataizinho
1120,Tibagi,PR,PR,tibagi
1121,Ipiranga,PR,PR,ipiranga
1122,Londrina,PR,PR,londrina
1123,Ibiporã,PR,PR,ibipora
1124,Tibagi,PR,PR,tibagi
1125,Tamarana,PR,PR,tamarana
1126,Teixeira Soares,PR,PR,teixeira soares
1127,Jaguariaíva,PR,PR,jaguariaiva
1128,Londrina,PR,PR,londrina
1129,Paranaguá,PR,PR,paranagua
1130,Lupionópolis,PR,PR,lupionopolis
1131,Ibiporã,PR,PR,ibipora
1132,Mauá da Serra,PR,PR,maua da serra
1133,Arapongas,PR,PR,arapongas
1134,Tuneiras do Oeste,PR,PR,tuneiras do oeste
1135,Tuneiras do Oeste,PR,PR,tuneiras do oeste
1136,Guia Lopes da Laguna,MS,MS,guia lopes da laguna
1137,Jardim,MS,MS,jardim
1138,Balsa Nova,PR,PR,balsa nova
1139,Balsa Nova,PR,PR,balsa nova
1140,Guaratuba,PR,PR,guaratuba
1141,Tijucas do Sul,PR,PR,tijucas do sul
1142,Tuneiras do Oeste,PR,PR,tuneiras do oeste
1143,Tuneiras do Oeste,PR,PR,tuneiras do oeste
1144,Cambé,PR,PR,cambe
1145,Ortigueira,PR,PR,ortigueira
1146,Tibagi,PR,PR,tibagi
1147,Sertanópolis,PR,PR,sertanopolis
1148,Londrina,PR,PR,londrina
1149,Sertanópolis,PR,PR,sertanopolis
1150,Ibiporã,PR,PR,ibipora
1151,São Jerônimo da Serra,PR,PR,sao jeronimo da serra
1152,Leópolis,PR,PR,leopolis
1153,Londrina,PR,PR,londrina
1154,Batayporã,MS,MS,bataypora
1155,Cornélio Procópio,PR,PR,cornelio procopio
1156,Cornélio Procópio,PR,PR,cornelio procopio
1157,Reserva,PR,PR,reserva
1158,Formosa do Oeste,PR,PR,formosa do oeste
1159,Nova Fátima,PR,PR,nova fatima
1160,Laranjeiras do Sul,PR,PR,laranjeiras do sul
1161,Jussara,PR,PR,jussara
1162,Reserva,PR,PR,reserva
1163,Maringá,PR,PR,maringa
1164,Iguaraçu,PR,PR,iguaracu
1165,Godoy Moreira,PR,PR,godoy moreira
1166,Sabaudia,PR,PR,sabaudia
1167,Sabaudia,PR,PR,sabaudia
1168,Sabaudia,PR,PR,sabaudia
1169,Corbélia,PR,PR,corbelia
1170,Mogi das Cruzes,SP,SP,mogi das cruzes
1171,Corbélia,PR,PR,corbelia
1172,Mogi das Cruzes,SP,SP,mogi das cruzes
1173,Astorga,PR,PR,astorga
1174,Santa Helena,PR,PR,santa helena
1175,Santa Helena,PR,PR,santa helena
1176,Nova Esperança,PR,PR,nova esperanca
1177,Maringá,PR,PR,maringa
1178,Seara,SC,SC,seara
1179,Assis,SP,SP,assis
1180,Assis Chateaubriand,PR,PR,assis chateaubriand
1181,Mariluz,PR,PR,mariluz
1182,Balneário Camboriu,SC,SC,balneario camboriu
1183,Sabaudia,PR,PR,sabaudia
1184,Sabaudia,PR,PR,sabaudia
1185,Sabaudia,PR,PR,sabaudia
1186,Assis Chateaubriand,PR,PR,assis chateaubriand
1187,Balneário Camboriu,SC,SC,balneario camboriu
1188,Balneário Camboriu,SC,SC,balneario camboriu
1189,Balneário Camboriu,SC,SC,balneario camboriu
1190,Sabaudia,PR,PR,sabaudia
1191,Jardim,MS,MS,jardim
1192,Campina Grande do Sul,PR,PR,campina grande do sul
1193,Campina Grande do Sul,PR,PR,campina grande do sul
1194,Campina Grande do Sul,PR,PR,campina grande do sul
1195,Guaratuba,PR,PR,guaratuba
1196,Guaratuba,PR,PR,guaratuba
1197,Campina Grande do Sul,PR,PR,campina grande do sul
1198,Renascença,PR,PR,renascenca
1199,Douradina,PR,PR,douradina
1200,Douradina,PR,PR,douradina
1201,Ariquemes,RO,RO,ariquemes
1202,Ariquemes,RO,RO,ariquemes
1203,Ilha Floresta,MS,MS,ilha floresta
1204,Pariquera-Açu,SP,SP,pariquera acu
1205,Cananéia,SP,SP,cananeia
1208,Pariquera-Açu,SP,SP,pariquera acu
1207,Ilha Comprida,SP,SP,ilha comprida
1209,Pontal do Paraná,PR,PR,pontal do parana
1210,Pontal do Paraná,PR,PR,pontal do parana
1211,Tuneiras do Oeste,PR,PR,tuneiras do oeste
1212,Doutor Ulysses,PR,PR,doutor ulysses
1213,Poconé,MT,MT,pocone
1214,Campo Verde,MT,MT,campo verde
1215,Barra dos Bugres,MT,MT,barra dos bugres
1216,Poconé,MT,MT,pocone
1217,Chapada dos Guimarães,MT,MT,chapada dos guimaraes
1218,Sinop,MT,MT,sinop
1219,Barão de Melgaço,MT,MT,barao de melgaco
1220,Poconé,MT,MT,pocone
1221,Cáceres,MT,MT,caceres
1222,Nova Marilândia,MT,MT,nova marilandia
1223,Nova Marilândia,MT,MT,nova marilandia
1224,Porto Estrela,MT,MT,porto estrela
1225,Nossa Senhora do Livramento,MT,MT,nossa senhora do livramento
1226,Cáceres,MT,MT,caceres
1227,Poconé,MT,MT,pocone
1228,Nova Marilândia,MT,MT,nova marilandia
1229,Poconé,MT,MT,pocone
1230,Rosário Oeste,MT,MT,rosario oeste
1231,Poconé,MT,MT,pocone
1232,Claudia,MT,MT,claudia
1233,Cuiabá,MT,MT,cuiaba
1234,Nova Marilândia,MT,MT,nova marilandia
1235,Poconé,MT,MT,pocone
1236,Poconé,MT,MT,pocone
1237,Nova Marilândia,MT,MT,nova marilandia
1238,Poconé,MT,MT,pocone
1239,Claudia,MT,MT,claudia
1240,Sinop,MT,MT,sinop
1241,Cuiabá,MT,MT,cuiaba
1242,Poconé,MT,MT,pocone
1243,Cuiabá,MT,MT,cuiaba
1244,Nova Marilândia,MT,MT,nova marilandia
1245,Barão de Melgaço,MT,MT,barao de melgaco
1246,Campo Verde,MT,MT,campo verde
1247,Poconé,MT,MT,pocone
1248,Nova Marilândia,MT,MT,nova marilandia
1249,Claudia,MT,MT,claudia
1250,Cuiabá,MT,MT,cuiaba
1251,Campo Verde,MT,MT,campo verde
1252,Tapurah,MT,MT,tapurah
1253,Poconé,MT,MT,pocone
1254,Cuiabá,MT,MT,cuiaba
1255,Barão de Melgaço,MT,MT,barao de melgaco
1256,Rosário Oeste,MT,MT,rosario oeste
1257,Estrela do Norte,SP,SP,estrela do norte
1258,Ponta Grossa,PR,PR,ponta grossa
1259,Rio Branco do Sul,PR,PR,rio branco do sul
1260,Itapecerica da Serra,SP,SP,itapecerica da serra
1261,Cotia,SP,SP,cotia
1262,Mairinque,SP,SP,mairinque
1263,Ponta Grossa,PR,PR,ponta grossa
1264,Matinhos,PR,PR,matinhos
1265,Campo Magro,PR,PR,campo magro
1266,Rio Branco do Sul,PR,PR,rio branco do sul
1267,Curitiba,PR,PR,curitiba
1268,Campo Magro,PR,PR,campo magro
1269,Vargem Bonita,SC,SC,vargem bonita
1270,Vargem Bonita,SC,SC,vargem bonita
1271,Bituruna,PR,PR,bituruna
1272,São Paulo,SP,SP,sao paulo
1273,Guarapuava,PR,PR,guarapuava
1274,Herval,RS,RS,herval
6111,Alto Paraíso de Goiás,GO,GO,alto paraiso de goias
1276,Campina Grande do Sul,PR,PR,campina grande do sul
1277,Xanxerê,SC,SC,xanxere
